,name,team,year,games_played,mpg,fg%,3pfg%,rebounds,assists,steals,blocks,points_per_game,position,player_efficiency,true_shooting,plus_minus,win_shares_percentage,in_playoff
7299,Kaniel Dickens,NJN,2005,11,5.5,0.28600000000000003,0.33299999999999996,0.8,0.1,0.2,0.1,1.2,SF,6.7,0.43700000000000006,-3.5,0.036000000000000004,1
7300,DeSagana Diop,CLE,2005,39,7.8,0.29,0.0,1.8,0.4,0.2,0.7,1.0,C,6.3,0.281,-5.2,-0.006,0
7301,Vlade Divac*,LAL,2005,15,8.7,0.419,0.0,2.1,1.3,0.3,0.1,2.3,C,10.5,0.469,-5.4,0.013000000000000001,0
7312,John Edwards,IND,2005,25,5.6,0.36700000000000005,0.0,0.8,0.1,0.1,0.2,1.2,C,5.1,0.401,-8.0,-0.035,1
7317,Andre Emmett,MEM,2005,8,3.5,0.33299999999999996,0.0,0.3,0.0,0.0,0.0,0.9,SG,0.9,0.42700000000000005,-11.8,-0.038,1
7323,Luis Flores,TOT,2005,16,4.8,0.483,0.5,0.2,0.7,0.1,0.0,2.2,PG,10.1,0.586,-4.8,-0.02,0
7326,Tremaine Fowlkes,IND,2005,8,7.0,0.529,0.33299999999999996,1.0,0.0,0.3,0.0,2.4,SF,7.5,0.531,-8.1,-0.027999999999999997,1
7333,Reece Gaines,TOT,2005,21,8.9,0.34,0.28600000000000003,0.7,0.3,0.2,0.0,2.0,PG,3.5,0.396,-6.4,-0.034,0
7343,Dion Glover,SAS,2005,7,9.7,0.364,0.125,1.6,0.6,0.4,0.4,3.6,SG,14.0,0.473,2.4,0.15,1
7349,Adrian Griffin,CHI,2005,69,9.7,0.36,0.222,2.1,0.8,0.6,0.1,2.2,SF,10.7,0.419,0.6,0.095,1
7353,Darvin Ham,DET,2005,47,5.9,0.45899999999999996,0.0,0.7,0.1,0.1,0.1,1.0,SF,5.6,0.45399999999999996,-4.5,0.055,1
7355,Zendon Hamilton,MIL,2005,16,9.9,0.344,0.0,2.6,0.4,0.3,0.1,3.2,C,10.4,0.48,-5.5,0.038,0
7366,Donnell Harvey,NJN,2005,3,5.3,1.0,0.0,2.3,0.3,0.3,0.3,2.7,PF,35.2,1.064,13.0,0.484,1
7384,Ryan Humphrey,MEM,2005,35,9.1,0.408,0.0,2.5,0.2,0.3,0.0,2.9,SF,10.2,0.428,-6.2,0.013000000000000001,1
7386,Brandon Hunter,ORL,2005,31,7.2,0.507,0.0,2.2,0.1,0.1,0.2,3.1,PF,12.2,0.527,-6.0,0.036000000000000004,0
7391,D.J. Mbenga,DAL,2005,15,3.9,0.429,0.0,0.5,0.0,0.0,0.3,1.0,C,3.8,0.47600000000000003,-9.6,-0.028999999999999998,1
7397,Luke Jackson,CLE,2005,10,4.3,0.37,0.667,0.6,0.3,0.0,0.0,2.9,SF,16.3,0.489,0.5,0.085,0
7409,Horace Jenkins,DET,2005,15,6.9,0.33299999999999996,0.0,0.6,0.6,0.3,0.1,2.8,PG,10.2,0.414,-4.7,0.006,1
7413,Ervin Johnson,MIN,2005,46,8.9,0.519,1.0,2.5,0.1,0.2,0.3,1.6,C,8.3,0.562,-5.4,0.091,0
7415,Linton Johnson,SAS,2005,2,7.5,0.0,0.0,1.5,0.0,0.5,0.0,0.0,SF,-3.4,0.0,-9.9,-0.122,1
7425,Mario Kasun,ORL,2005,45,7.9,0.48,0.0,2.8,0.2,0.2,0.3,2.6,C,12.0,0.505,-5.8,0.076,0
7430,Brandin Knight,HOU,2005,1,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PG,-1.2,0.0,-9.4,-0.205,1
7435,Ibo Kutluay,SEA,2005,5,2.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,SG,-12.9,0.0,-20.3,-0.348,1
7459,Jelani McCoy,ATL,2005,10,8.8,0.5379999999999999,0.0,2.1,0.0,0.3,0.8,1.5,C,6.2,0.493,-6.9,-0.001,0
7465,Stanislav Medvedenko,LAL,2005,43,9.8,0.455,0.0,1.8,0.3,0.2,0.0,3.8,PF,11.9,0.49,-5.1,0.053,0
7469,Darko Miličić,DET,2005,37,6.9,0.32899999999999996,0.0,1.2,0.2,0.1,0.5,1.8,C,4.7,0.387,-7.9,-0.031,1
7471,Anthony Miller,ATL,2005,2,4.5,0.667,0.0,0.5,0.5,0.5,0.0,2.0,PF,16.9,0.667,2.3,0.091,0
7478,Jérôme Moïso,TOT,2005,20,6.0,0.5,0.0,1.9,0.1,0.2,0.3,1.4,C-PF,12.3,0.59,-2.1,0.098,0
7485,Mamadou N'Diaye,LAC,2005,11,6.5,0.4,0.0,1.6,0.1,0.1,0.5,1.8,C,10.6,0.433,-4.5,0.115,0
7494,Moochie Norris,TOT,2005,38,9.5,0.321,0.0,1.2,1.0,0.5,0.1,2.4,PG,6.1,0.376,-6.6,-0.055999999999999994,0
7501,Kevin Ollie,PHI,2005,26,6.1,0.355,0.0,0.7,0.7,0.2,0.0,1.1,PG,6.7,0.4,-4.5,0.025,1
7503,Greg Ostertag,SAC,2005,56,9.9,0.44,0.0,3.0,0.7,0.1,0.7,1.6,C,10.0,0.43200000000000005,-2.2,0.064,1
7504,Bo Outlaw,PHO,2005,39,5.5,0.353,0.0,1.4,0.3,0.2,0.3,0.7,PF,8.1,0.382,-1.2,0.053,1
7510,Smush Parker,TOT,2005,16,9.0,0.419,0.231,0.8,0.9,0.3,0.0,3.0,PG,6.0,0.493,-6.0,-0.045,0
7516,Kirk Penney,LAC,2005,4,3.0,0.33299999999999996,0.0,0.3,0.3,0.0,0.0,0.5,SG,-4.3,0.33299999999999996,-15.1,-0.276,0
7517,Kendrick Perkins,BOS,2005,60,9.1,0.47100000000000003,0.0,2.9,0.4,0.2,0.6,2.5,C,11.2,0.515,-3.9,0.065,1
7524,Pavel Podkolzin,DAL,2005,5,2.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,C,-12.1,0.568,-25.4,-0.214,1
7526,Mark Pope,DEN,2005,9,3.0,0.33299999999999996,0.0,0.9,0.1,0.1,0.2,0.4,PF,10.0,0.33299999999999996,-4.9,0.07,1
7534,Peter John Ramos,WAS,2005,6,3.3,0.5,0.0,0.7,0.0,0.0,0.2,1.8,C,8.2,0.506,-10.0,-0.10800000000000001,1
7539,Justin Reed,BOS,2005,23,5.3,0.517,0.0,0.7,0.4,0.1,0.0,1.8,SF,13.7,0.5760000000000001,-0.9,0.121,1
7540,Jared Reiner,CHI,2005,19,6.9,0.33299999999999996,0.0,2.0,0.1,0.2,0.4,1.1,C,2.3,0.331,-8.5,-0.013000000000000001,1
7556,Daniel Santiago,MIL,2005,11,9.5,0.33299999999999996,0.0,1.7,0.1,0.3,0.4,2.0,C,4.3,0.426,-9.1,0.012,0
7558,Ansu Sesay,GSW,2005,16,8.0,0.405,0.25,2.4,0.8,0.1,0.2,3.1,SF,14.8,0.466,0.1,0.077,0
7559,Ha Seung-Jin,POR,2005,19,5.5,0.435,0.0,0.9,0.1,0.1,0.3,1.4,C,2.5,0.467,-12.2,-0.094,0
7560,Paul Shirley,PHO,2005,9,3.3,0.455,0.0,0.2,0.3,0.0,0.0,1.3,PF,9.9,0.47,-6.2,0.031,1
7563,Tamar Slay,CHA,2005,8,9.8,0.33299999999999996,0.16699999999999998,1.8,0.4,0.6,0.0,3.5,SG,1.5,0.35100000000000003,-10.6,-0.166,0
7574,Pape Sow,TOR,2005,27,9.4,0.397,0.0,2.1,0.1,0.4,0.1,2.3,C,7.8,0.444,-5.8,0.028999999999999998,0
7580,Awvee Storey,NJN,2005,9,3.6,0.3,0.5,0.6,0.1,0.0,0.0,0.9,SG,6.9,0.368,-6.0,0.026000000000000002,1
7585,Bruno Šundov,NYK,2005,21,3.5,0.297,0.33299999999999996,0.6,0.1,0.1,0.1,1.2,C,1.2,0.33,-13.6,-0.174,0
7588,Robert Swift,SEA,2005,16,4.5,0.455,0.0,0.3,0.1,0.1,0.4,0.9,C,5.2,0.501,-5.7,0.004,1
7591,Yuta Tabuse,PHO,2005,4,4.3,0.16699999999999998,1.0,1.0,0.8,0.0,0.0,1.8,PG,15.6,0.451,0.1,0.129,1
7604,Jake Tsakalidis,MEM,2005,31,9.0,0.5,0.0,1.8,0.3,0.1,0.5,2.5,C,11.8,0.542,-1.8,0.107,1
7605,Nikoloz Tskitishvili,TOT,2005,35,6.3,0.297,0.11800000000000001,1.2,0.3,0.2,0.3,1.4,PF,2.7,0.324,-8.0,-0.109,0
7612,Jake Voskuhl,PHO,2005,38,9.5,0.45799999999999996,0.0,2.4,0.4,0.1,0.3,2.1,C,8.7,0.528,-3.2,0.075,1
7616,Dajuan Wagner,CLE,2005,11,9.3,0.327,0.192,0.2,1.2,0.5,0.0,4.0,SG,5.0,0.38799999999999996,-9.1,-0.099,0
7618,Samaki Walker,WAS,2005,14,9.6,0.355,0.0,1.3,0.3,0.2,0.5,1.7,PF,3.1,0.371,-7.0,-0.047,1
7632,Jahidi White,CHA,2005,17,7.9,0.452,0.0,2.0,0.1,0.1,0.7,2.5,C,6.8,0.43200000000000005,-8.2,-0.046,0
7636,Mike Wilks,SAS,2005,48,5.8,0.41600000000000004,0.313,0.5,0.7,0.3,0.0,1.7,PG,11.0,0.48200000000000004,-1.1,0.099,1
7637,Aaron Williams,TOT,2005,42,7.5,0.46,0.0,1.4,0.2,0.1,0.2,1.7,C,5.9,0.518,-6.7,0.039,0
7639,Frank Williams,CHI,2005,9,7.9,0.15,0.0,0.7,1.2,0.2,0.3,0.7,SG,0.3,0.15,-4.5,-0.102,1
7643,Scott Williams,CLE,2005,19,8.0,0.293,0.0,1.6,0.4,0.2,0.3,1.7,C,6.8,0.36,-6.1,0.025,0
7649,Dorell Wright,MIA,2005,3,9.0,0.273,0.0,0.3,1.0,1.3,0.0,2.3,SF,5.2,0.306,-7.2,-0.134,1
7651,Wang Zhizhi,MIA,2005,20,4.6,0.47200000000000003,0.667,0.9,0.3,0.2,0.1,2.2,C,16.3,0.521,-0.4,0.114,1
7661,Robert Archibald,TOT,2004,32,8.0,0.273,0.0,1.6,0.4,0.4,0.1,1.0,C-PF,5.6,0.34299999999999997,-4.5,0.039,0
7663,Brandon Armstrong,NJN,2004,56,7.8,0.371,0.365,0.8,0.3,0.2,0.0,2.7,SG,5.5,0.42700000000000005,-7.5,-0.03,1
7675,Mengke Bateer,TOR,2004,7,5.7,0.5710000000000001,0.0,1.1,0.1,0.1,0.0,1.1,C,7.2,0.5710000000000001,-5.3,0.09,0
7679,Jerome Beasley,MIA,2004,2,2.5,0.33299999999999996,0.0,0.5,0.0,0.0,0.0,1.0,PF,5.9,0.33299999999999996,-5.2,-0.11699999999999999,1
7681,Troy Bell,MEM,2004,6,5.7,0.222,0.0,0.7,0.7,0.2,0.0,1.8,PG,-4.5,0.285,-19.6,-0.326,1
7694,Ruben Boumtje-Boumtje,POR,2004,9,2.9,0.2,0.0,0.1,0.1,0.0,0.1,0.4,C,3.4,0.34,-5.8,-0.013999999999999999,0
7696,Ryan Bowen,DEN,2004,52,7.5,0.34,0.0,1.7,0.3,0.3,0.3,0.9,PF,9.9,0.395,-0.3,0.09699999999999999,1
7698,Michael Bradley,TOT,2004,16,6.1,0.467,0.0,1.4,0.1,0.2,0.0,0.9,C-PF,4.1,0.47200000000000003,-9.9,-0.015,0
7704,Primož Brezec,IND,2004,18,4.0,0.462,0.0,0.8,0.2,0.0,0.2,1.6,C,9.7,0.489,-5.1,0.04,1
7705,Damone Brown,NJN,2004,3,5.7,0.1,0.0,1.7,0.0,0.7,0.0,1.0,PF,-4.3,0.138,-15.7,-0.345,1
7710,Tierre Brown,NOH,2004,3,5.7,0.5,0.0,0.3,0.7,0.0,0.0,2.0,PG,-9.2,0.521,-21.6,-0.49700000000000005,1
7714,Rodney Buford,SAC,2004,22,6.4,0.33899999999999997,0.0,0.7,0.3,0.3,0.0,1.9,SF,6.2,0.35,-7.2,-0.063,1
7722,Matt Carroll,TOT,2004,16,4.4,0.43799999999999994,0.33299999999999996,0.4,0.1,0.1,0.0,1.2,SG,3.8,0.51,-8.2,-0.033,0
7735,Bimbo Coles,MIA,2004,22,7.7,0.353,0.0,0.5,0.7,0.1,0.0,1.3,PG,1.8,0.382,-8.5,-0.036000000000000004,1
7740,Omar Cook,POR,2004,17,8.2,0.259,0.0,0.4,1.4,0.6,0.0,0.8,PG,4.7,0.259,-5.4,-0.068,0
7753,Hubert Davis,TOT,2004,17,4.6,0.091,0.0,0.5,0.2,0.1,0.0,0.2,SG,-2.3,0.168,-9.5,-0.062,0
7754,Josh Davis,ATL,2004,4,5.8,0.4,0.0,1.3,0.0,0.0,0.0,1.3,PF,2.1,0.46,-10.2,-0.075,0
7758,Derrick Dial,ORL,2004,9,9.6,0.321,0.222,1.4,0.2,0.7,0.0,2.9,SG,11.6,0.41200000000000003,-1.5,0.035,0
7760,Dan Dickau,TOT,2004,43,6.8,0.37799999999999995,0.33299999999999996,0.6,0.9,0.4,0.0,2.2,PG,9.0,0.456,-3.4,-0.003,0
7761,Kaniel Dickens,POR,2004,3,4.0,1.0,0.0,0.7,0.0,0.0,0.0,2.3,PF,23.1,0.902,-0.5,0.18,0
7767,Bryce Drew,NOH,2004,15,5.2,0.222,0.14300000000000002,0.4,0.9,0.3,0.0,0.8,PG,4.5,0.311,-7.5,-0.095,1
7772,Ndudi Ebi,MIN,2004,17,1.9,0.429,0.0,0.2,0.2,0.0,0.2,0.8,SF,9.3,0.41200000000000003,-6.2,-0.057,1
7777,Desmond Ferguson,POR,2004,7,4.6,0.41700000000000004,0.375,0.6,0.1,0.0,0.0,1.9,SF,11.3,0.505,1.4,0.021,0
7781,Alton Ford,HOU,2004,9,4.6,0.545,0.0,1.2,0.3,0.0,0.1,1.7,PF,12.4,0.55,-0.7,0.11699999999999999,1
7785,Tremaine Fowlkes,DET,2004,36,7.3,0.313,0.125,1.5,0.4,0.3,0.1,1.2,SF,6.5,0.39299999999999996,-2.7,0.068,1
7788,Richie Frahm,SEA,2004,54,8.7,0.45299999999999996,0.37,1.0,0.4,0.3,0.1,3.4,SF,15.7,0.608,1.4,0.152,0
7792,Reece Gaines,ORL,2004,38,9.6,0.29100000000000004,0.3,1.0,1.1,0.3,0.1,1.8,PG,6.1,0.35600000000000004,-6.1,-0.065,0
7793,Alex Garcia,SAS,2004,2,6.5,0.14300000000000002,0.0,0.0,0.0,1.0,0.0,1.5,SG,-4.7,0.19,-13.6,-0.319,1
7798,Eddie Gill,POR,2004,22,7.1,0.41700000000000004,0.375,0.8,0.7,0.4,0.0,2.3,PG,13.2,0.5579999999999999,0.5,0.091,0
7803,Anthony Goldwire,TOT,2004,11,7.7,0.318,0.25,0.6,1.0,0.5,0.0,1.5,PG,8.8,0.379,-1.5,0.042,0
7807,Paul Grant,UTA,2004,10,9.8,0.478,0.0,1.7,0.3,0.1,0.1,2.5,C,5.1,0.47100000000000003,-7.2,-0.015,0
7809,Adrian Griffin,HOU,2004,19,7.0,0.278,0.5,1.0,0.5,0.4,0.1,0.6,SG,4.5,0.278,-1.9,0.031,1
7811,Marcus Haislip,MIL,2004,31,8.5,0.486,0.5,1.7,0.1,0.2,0.4,3.0,PF,14.6,0.539,-0.9,0.113,1
7812,Darvin Ham,DET,2004,54,9.0,0.493,0.5,1.7,0.3,0.2,0.1,1.8,SF,8.3,0.531,-3.1,0.087,1
7831,Tyrone Hill,MIA,2004,5,7.6,0.6,0.0,1.6,0.0,0.0,0.2,1.8,PF,8.2,0.6659999999999999,-5.2,0.12300000000000001,1
7841,Ryan Humphrey,MEM,2004,2,5.5,0.25,0.0,1.5,0.5,0.5,0.0,1.0,PF,-1.0,0.25,-14.6,-0.217,1
7858,Chris Jefferies,TOT,2004,21,9.3,0.375,0.405,1.4,0.3,0.2,0.3,4.0,SF-SG,8.4,0.52,-4.3,0.0,0
7868,Dahntay Jones,MEM,2004,20,7.7,0.28300000000000003,0.25,1.2,0.6,0.3,0.3,1.8,SG,2.5,0.311,-7.7,-0.114,1
7872,James Jones,IND,2004,6,4.3,0.222,0.25,0.3,0.0,0.2,0.0,1.2,SF,4.9,0.354,-3.9,0.01,1
7873,Jumaine Jones,BOS,2004,42,8.9,0.344,0.295,1.6,0.3,0.3,0.2,2.2,SG,7.6,0.43799999999999994,-3.4,0.019,1
7874,Popeye Jones,GSW,2004,5,2.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,PF,-7.8,0.0,-14.5,-0.16899999999999998,0
7886,Sean Lampley,GSW,2004,10,6.3,0.65,0.0,1.1,0.2,0.0,0.1,3.4,SF,21.6,0.672,3.1,0.18899999999999997,0
7887,Dan Langhi,TOT,2004,6,6.2,0.35700000000000004,0.5,0.7,0.0,0.0,0.0,2.2,SF,1.8,0.43700000000000006,-9.9,-0.068,0
7888,Rusty LaRue,GSW,2004,4,5.5,0.33299999999999996,1.0,0.8,0.5,0.5,0.0,1.0,PG,3.1,0.515,-4.7,-0.11699999999999999,0
7890,Quincy Lewis,MIN,2004,14,4.6,0.35,0.4,0.5,0.1,0.1,0.1,1.1,SF,4.1,0.4,-5.2,-0.018000000000000002,1
7911,Jelani McCoy,CLE,2004,2,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,C,-3.8,0.0,-12.7,-0.044000000000000004,0
7921,Darko Miličić,DET,2004,34,4.7,0.262,0.0,1.3,0.2,0.2,0.4,1.4,C,6.1,0.318,-10.4,-0.049,1
7936,Tracy Murray,POR,2004,7,5.0,0.25,0.4,0.7,0.1,0.1,0.0,1.1,SF,2.4,0.322,-8.7,-0.109,0
7949,Charles Oakley,HOU,2004,7,3.6,0.33299999999999996,0.0,0.7,0.3,0.0,0.0,1.3,PF,8.1,0.521,-4.7,0.147,1
7956,Travis Outlaw,POR,2004,8,2.4,0.429,0.0,0.5,0.1,0.1,0.0,1.0,PF,16.4,0.457,1.4,0.067,0
7959,Robert Pack,NJN,2004,26,8.5,0.423,0.0,0.7,1.0,0.5,0.0,1.9,PG,8.0,0.44799999999999995,-3.0,0.027999999999999997,1
7960,Scott Padgett,HOU,2004,58,9.4,0.44299999999999995,0.431,2.4,0.4,0.2,0.2,3.4,PF,15.6,0.552,1.7,0.17,1
7964,Cherokee Parks,GSW,2004,12,5.3,0.4,0.0,0.8,0.1,0.0,0.3,1.0,C,7.0,0.475,-2.3,0.043,0
7969,Desmond Penigar,ORL,2004,10,8.9,0.5,0.0,2.4,0.3,0.2,0.2,3.2,PF,12.9,0.5379999999999999,-4.8,0.049,0
7970,Kirk Penney,MIA,2004,2,9.0,0.16699999999999998,0.33299999999999996,0.5,0.5,0.5,0.0,1.5,SG,-7.2,0.25,-15.0,-0.326,1
7971,Kendrick Perkins,BOS,2004,10,3.5,0.5329999999999999,0.0,1.4,0.3,0.0,0.2,2.2,C,22.8,0.58,0.7,0.145,1
7978,Zoran Planinić,NJN,2004,49,9.7,0.41100000000000003,0.281,1.1,1.4,0.3,0.1,3.1,SG,10.0,0.49200000000000005,-3.4,0.068,1
7980,Olden Polynice,LAC,2004,2,6.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,C,-9.2,0.0,-16.0,-0.39399999999999996,0
7981,Mark Pope,DEN,2004,4,5.0,0.5,0.0,0.8,0.0,0.3,0.0,0.5,PF,-9.0,0.41,-15.4,-0.172,1
8013,Tamar Slay,NJN,2004,22,7.5,0.35,0.33299999999999996,1.1,0.6,0.3,0.0,2.4,SG,7.8,0.401,-5.1,-0.004,1
8014,Jabari Smith,SAC,2004,31,5.4,0.371,0.0,1.0,0.4,0.1,0.2,2.1,C,9.2,0.406,-7.7,-0.005,1
8016,Leon Smith,SEA,2004,1,4.0,0.5,0.0,2.0,0.0,0.0,0.0,2.0,C,21.7,0.5,0.0,0.201,0
8018,Theron Smith,MEM,2004,20,8.9,0.37200000000000005,0.5,2.1,0.4,0.3,0.3,2.2,SF,8.4,0.473,-3.3,0.019,1
8025,Michael Stewart,TOT,2004,25,5.9,0.41700000000000004,0.0,1.2,0.0,0.1,0.4,0.5,C-PF,4.2,0.47200000000000003,-5.2,0.057,0
8031,Bruno Šundov,TOT,2004,5,6.6,0.4,0.0,2.0,0.2,0.0,0.0,2.2,C,3.5,0.435,-10.7,-0.046,0
8045,Jeff Trepagnier,DEN,2004,11,8.7,0.263,0.5,1.4,0.4,0.3,0.0,2.3,SG,2.3,0.308,-9.9,-0.122,1
8046,Cezary Trybański,TOT,2004,7,2.1,0.0,0.0,0.1,0.0,0.1,0.1,0.1,C,-12.1,0.102,-22.3,-0.396,0
8048,Nikoloz Tskitishvili,DEN,2004,39,7.9,0.32799999999999996,0.273,1.6,0.3,0.2,0.2,2.7,PF,7.1,0.39299999999999996,-6.6,-0.012,1
8050,Ime Udoka,LAL,2004,4,7.0,0.33299999999999996,0.0,1.3,0.5,0.5,0.3,2.0,SF,6.7,0.37200000000000005,-5.0,-0.073,1
8055,Slavko Vraneš,POR,2004,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,-20.4,0.0,-26.2,-0.371,0
8061,Gerald Wallace,SAC,2004,37,9.1,0.36,0.0,2.0,0.5,0.4,0.4,2.0,SF,10.6,0.377,-3.1,0.052000000000000005,1
8062,John Wallace,MIA,2004,37,9.9,0.42100000000000004,0.385,1.6,0.4,0.1,0.2,4.3,SF,11.6,0.486,-2.6,0.039,1
8077,Mike Wilks,HOU,2004,26,5.6,0.47200000000000003,0.6,0.6,0.7,0.1,0.0,1.9,PG,14.4,0.606,1.7,0.16899999999999998,1
8088,Kevin Willis,SAS,2004,48,7.8,0.467,0.0,2.0,0.2,0.4,0.2,3.4,C,14.9,0.491,-1.9,0.111,1
8093,Wang Zhizhi,TOT,2004,16,7.1,0.37,0.28600000000000003,1.1,0.1,0.2,0.3,2.9,C,11.5,0.466,-4.1,0.043,0
8100,John Amaechi,UTA,2003,50,9.5,0.314,0.0,1.5,0.4,0.3,0.1,2.0,C,3.1,0.35100000000000003,-8.0,-0.07,1
8105,Robert Archibald,MEM,2003,12,6.0,0.3,0.0,1.4,0.3,0.0,0.3,1.6,PF,2.4,0.34,-12.0,-0.158,0
8107,Brandon Armstrong,NJN,2003,17,4.1,0.33299999999999996,0.16699999999999998,0.2,0.1,0.2,0.1,1.4,SG,3.9,0.405,-8.1,-0.05,1
8109,Carlos Arroyo,UTA,2003,44,6.5,0.45899999999999996,0.429,0.6,1.2,0.3,0.0,2.8,PG,14.1,0.51,-1.0,0.057,1
8112,Dalibor Bagarić,CHI,2003,10,7.6,0.308,0.0,2.0,0.4,0.3,0.3,1.9,C,7.1,0.342,-6.9,-0.048,0
8116,Maceo Baston,TOR,2003,16,6.6,0.6,0.0,1.4,0.0,0.3,0.7,2.5,PF,18.0,0.6609999999999999,1.0,0.153,0
8117,Mengke Bateer,SAS,2003,12,3.8,0.235,0.33299999999999996,0.8,0.3,0.0,0.0,0.8,C,-8.4,0.252,-16.7,-0.248,1
8132,Ruben Boumtje-Boumtje,POR,2003,2,2.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,C,18.4,0.0,6.7,0.114,1
8140,Jamison Brewer,IND,2003,10,8.0,0.529,0.0,0.9,1.8,0.2,0.1,2.2,PG,13.4,0.525,-0.9,0.106,1
8141,Primož Brezec,IND,2003,22,5.0,0.395,0.0,1.0,0.2,0.1,0.2,1.9,C,10.9,0.449,-5.5,0.047,1
8143,Devin Brown,TOT,2003,10,9.3,0.34299999999999997,0.0,1.8,0.7,0.4,0.1,3.0,SG,6.9,0.389,-6.5,-0.043,0
8147,Randy Brown,PHO,2003,32,8.2,0.37200000000000005,0.0,0.8,1.1,0.5,0.1,1.3,PG,7.2,0.425,-3.2,0.031,1
8151,Mark Bryant,TOT,2003,16,6.3,0.263,0.0,1.3,0.3,0.1,0.1,0.8,PF,0.4,0.313,-10.2,-0.068,0
8159,Brian Cardinal,WAS,2003,5,3.0,0.25,0.0,1.0,0.2,0.0,0.0,0.8,PF,13.8,0.41,-2.8,0.051,0
8166,Chris Childs,NJN,2003,12,8.8,0.3,0.16699999999999998,0.4,1.3,0.7,0.1,1.3,PG,6.2,0.35200000000000004,-2.3,0.038,1
8170,Mateen Cleaves,SAC,2003,12,4.6,0.261,1.0,0.7,0.8,0.2,0.0,1.3,PG,-3.7,0.32299999999999995,-16.2,-0.325,1
8173,Jason Collier,HOU,2003,13,8.0,0.47200000000000003,0.0,2.2,0.1,0.2,0.1,2.8,C,15.0,0.488,-1.4,0.126,0
8176,Chris Crawford,ATL,2003,5,7.6,0.615,0.33299999999999996,1.4,0.2,0.4,0.6,4.8,PF,28.8,0.726,7.8,0.316,0
8188,Hubert Davis,DET,2003,43,7.6,0.392,0.33299999999999996,0.8,0.7,0.1,0.0,1.8,SG,8.8,0.484,-2.8,0.071,1
8199,Bryce Drew,NOH,2003,13,6.1,0.29600000000000004,0.429,1.0,0.8,0.2,0.0,1.5,PG,9.4,0.35200000000000004,-1.7,0.02,1
8201,Chris Dudley,POR,2003,3,3.7,0.0,0.0,0.7,0.0,0.0,0.0,0.0,C,-1.7,0.0,-12.7,0.0,1
8207,Evan Eschmeyer,DAL,2003,17,7.9,0.368,0.0,1.7,0.4,0.6,0.4,1.0,C,7.4,0.409,-2.0,0.08800000000000001,1
8209,Danny Ferry,SAS,2003,64,9.4,0.355,0.35,1.2,0.3,0.1,0.1,1.9,SF,5.1,0.45899999999999996,-3.2,0.027999999999999997,1
8213,Alton Ford,PHO,2003,11,2.8,0.33299999999999996,0.0,0.5,0.1,0.0,0.0,0.6,PF,-2.2,0.33899999999999997,-14.7,-0.113,1
8214,Joseph Forte,SEA,2003,17,5.1,0.28600000000000003,0.0,0.6,0.6,0.2,0.0,1.4,SG,3.4,0.319,-9.5,-0.17600000000000002,0
8222,Lawrence Funderburke,SAC,2003,27,8.5,0.444,0.0,2.0,0.3,0.0,0.4,2.7,PF,11.8,0.466,-2.9,0.09699999999999999,1
8232,Anthony Goldwire,TOT,2003,15,5.7,0.36,0.33299999999999996,0.4,0.3,0.2,0.0,1.7,PG,5.4,0.445,-5.3,-0.035,0
8239,A.J. Guyton,GSW,2003,2,4.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,PG,-9.0,0.0,-16.4,-0.45,0
8243,Zendon Hamilton,TOR,2003,3,4.0,0.4,0.0,1.3,0.0,0.3,0.0,2.0,C,17.7,0.51,-3.1,0.107,0
8247,Adam Harrington,TOT,2003,19,5.8,0.297,0.35700000000000004,0.4,0.6,0.1,0.1,1.6,SG,7.4,0.387,-5.2,0.017,0
8252,Antonio Harvey,ATL,2003,4,8.0,0.4,0.0,1.5,0.0,0.3,1.0,1.0,PF,2.9,0.4,-6.6,-0.068,0
8255,Kirk Haston,NOH,2003,12,4.8,0.11800000000000001,0.0,0.6,0.3,0.0,0.4,0.5,SF,-9.1,0.16,-15.9,-0.307,1
8270,Ryan Humphrey,TOT,2003,48,9.3,0.292,0.0,2.1,0.2,0.2,0.4,1.9,PF,4.1,0.33899999999999997,-9.3,-0.052000000000000005,0
8290,Avery Johnson,DAL,2003,48,9.0,0.42,0.0,0.6,1.3,0.3,0.0,3.3,PG,12.2,0.467,-3.2,0.044000000000000004,1
8293,Ken Johnson,MIA,2003,16,9.8,0.405,0.0,2.0,0.0,0.1,0.8,2.0,C,6.1,0.40399999999999997,-6.8,-0.002,0
8296,Fred Jones,IND,2003,19,6.1,0.375,0.28600000000000003,0.5,0.3,0.3,0.1,1.2,SG,5.5,0.446,-3.7,0.019,1
8298,Popeye Jones,DAL,2003,26,8.5,0.387,0.0,2.3,0.3,0.2,0.0,2.0,PF,7.0,0.396,-8.1,0.005,1
8306,Travis Knight,NYK,2003,32,9.0,0.385,0.0,1.9,0.4,0.3,0.3,1.9,C,8.3,0.424,-3.0,0.04,0
