,name,team,year,games_played,mpg,fg%,3pfg%,rebounds,assists,steals,blocks,points_per_game,position,player_efficiency,true_shooting,plus_minus,win_shares_percentage,in_playoff
5829,Lance Allred,CLE,2008,3,3.3,.250,,0.3,0.0,0.0,0.0,1.0,C,-1.0,.307,-11.1,-0.125,1
5830,Morris Almond,UTA,2008,9,4.3,.267,.250,0.2,0.3,0.1,0.0,1.4,SG,2.0,.368,-12.0,-0.081,1
5831,Rafer Alston,HOU,2008,74,34.1,.394,.351,3.5,5.3,1.3,0.2,13.1,PG,13.2,.492,0.5,.095,1
5832,Lou Amundson,PHI,2008,16,4.0,.500,,0.8,0.0,0.1,0.1,1.1,PF,7.4,.472,-8.5,.043,1
5833,Chris Andersen,NOH,2008,5,6.8,.286,,1.8,0.0,0.0,0.8,1.2,C,6.1,.342,-6.5,.012,1
5834,Derek Anderson,CHA,2008,28,14.1,.376,.365,1.9,1.6,0.4,0.0,5.0,SG,10.0,.497,-3.2,.032,0
5835,Carmelo Anthony,DEN,2008,77,36.4,.492,.354,7.4,3.4,1.3,0.5,25.7,SF,21.1,.568,1.6,.140,1
5836,Joel Anthony,MIA,2008,24,20.8,.467,,3.9,0.1,0.4,1.3,3.5,PF,8.8,.521,-5.5,.054,0
5837,Gilbert Arenas,WAS,2008,13,32.7,.398,.282,3.9,5.1,1.8,0.1,19.4,PG,18.2,.529,2.4,.070,1
5838,Trevor Ariza,TOT,2008,35,15.6,.507,.278,3.1,1.3,0.9,0.3,5.5,SF,16.1,.568,2.8,.157,0
5839,Darrell Armstrong,NJN,2008,50,11.0,.364,.333,1.3,1.5,0.6,0.0,2.5,PG,8.7,.499,-2.7,.024,0
5840,Hilton Armstrong,NOH,2008,65,11.3,.453,,2.5,0.4,0.2,0.5,2.7,C,7.7,.498,-5.8,.032,1
5841,Carlos Arroyo,ORL,2008,62,20.5,.451,.345,1.8,3.5,0.4,0.0,6.9,PG,12.8,.547,-0.9,.107,1
5842,Chucky Atkins,DEN,2008,24,14.7,.344,.316,1.3,2.0,0.4,0.0,4.7,SG,8.9,.449,-3.0,.040,1
5843,James Augustine,ORL,2008,25,6.0,.529,,1.2,0.1,0.2,0.1,1.6,PF,10.8,.533,-2.8,.098,1
5844,Kelenna Azubuike,GSW,2008,81,21.4,.445,.364,4.0,0.9,0.6,0.4,8.5,SG,13.5,.534,-0.8,.094,0
5845,Renaldo Balkman,NYK,2008,65,14.6,.489,.083,3.3,0.6,0.7,0.5,3.4,SF,11.5,.492,-1.8,.065,0
5846,Marcus Banks,TOT,2008,36,15.8,.450,.392,1.3,1.7,0.4,0.4,6.6,PG,12.6,.579,-1.5,.068,0
5847,Leandro Barbosa,PHO,2008,82,29.5,.462,.389,2.8,2.6,0.9,0.2,15.6,SG,15.8,.575,0.2,.109,1
5848,J.J. Barea,DAL,2008,44,10.5,.418,.389,1.1,1.3,0.3,0.0,4.3,PG,11.7,.515,-1.9,.052,1
5849,Andrea Bargnani,TOR,2008,78,23.9,.386,.345,3.7,1.1,0.3,0.5,10.2,PF,10.6,.495,-3.7,.036,1
5850,Matt Barnes,GSW,2008,73,19.4,.423,.293,4.4,1.9,0.7,0.5,6.7,PF,12.9,.510,-0.2,.077,0
5851,Andre Barrett,LAC,2008,4,6.3,.400,.333,0.3,1.8,0.0,0.0,1.5,PG,12.5,.510,-0.2,.078,0
5852,Earl Barron,MIA,2008,46,19.3,.404,.077,4.3,0.6,0.4,0.2,7.1,C,9.4,.446,-7.2,-0.019,0
5853,Brent Barry,SAS,2008,31,17.9,.481,.429,1.8,1.7,0.5,0.1,7.1,SF,16.7,.655,3.6,.203,1
5854,Brandon Bass,DAL,2008,79,19.7,.499,.000,4.4,0.7,0.3,0.6,8.3,C,15.9,.564,-0.4,.132,1
5855,Maceo Baston,TOR,2008,15,6.9,.680,,1.7,0.2,0.1,0.3,2.7,PF,17.6,.697,-0.9,.201,1
5856,Shane Battier,HOU,2008,80,36.3,.428,.377,5.1,1.9,1.0,1.1,9.3,SF,11.7,.561,2.0,.135,1
5857,Marco Belinelli,GSW,2008,33,7.3,.387,.390,0.4,0.5,0.2,0.0,2.9,SG,8.2,.490,-4.6,-0.002,0
5858,Charlie Bell,MIL,2008,68,23.9,.381,.341,2.5,3.1,0.8,0.0,7.6,SG,10.9,.490,-2.5,.038,0
5859,Raja Bell,PHO,2008,75,35.3,.421,.401,3.7,2.2,0.7,0.4,11.9,SG,10.5,.561,-0.8,.082,1
5860,Mike Bibby,TOT,2008,48,32.8,.411,.375,3.3,6.0,1.1,0.1,13.9,PG,14.5,.515,-1.3,.063,0
5861,Andris Biedriņš,GSW,2008,76,27.3,.626,,9.8,1.0,0.7,1.2,10.5,C,19.2,.637,1.1,.185,0
5862,Chauncey Billups,DET,2008,78,32.3,.448,.401,2.7,6.8,1.3,0.2,17.0,PG,23.6,.619,7.7,.257,1
5863,Steve Blake,POR,2008,81,29.9,.408,.406,2.4,5.1,0.7,0.0,8.5,PG,12.0,.518,-0.5,.075,0
5864,Andray Blatche,WAS,2008,82,20.4,.474,.231,5.2,1.1,0.6,1.4,7.5,PF,15.5,.512,-1.7,.085,1
5865,Mark Blount,MIA,2008,69,22.3,.462,.386,3.8,0.6,0.5,0.5,8.4,C,11.4,.505,-4.0,.021,0
5866,Keith Bogans,ORL,2008,82,26.8,.410,.362,3.2,1.3,0.7,0.1,8.7,SG,10.9,.559,0.6,.106,1
5867,Andrew Bogut,MIL,2008,78,34.9,.511,.000,9.8,2.6,0.8,1.7,14.3,C,17.5,.532,0.0,.085,0
5868,Matt Bonner,SAS,2008,68,12.5,.416,.336,2.8,0.5,0.2,0.3,4.8,PF,12.4,.525,-1.5,.110,1
5869,Josh Boone,NJN,2008,70,25.3,.548,,7.3,0.8,0.5,0.9,8.2,PF,14.8,.543,-1.8,.100,0
5870,Calvin Booth,PHI,2008,31,6.6,.333,,1.2,0.3,0.2,0.6,0.8,C,7.1,.382,-2.3,.065,1
5871,Carlos Boozer,UTA,2008,81,34.9,.547,.000,10.4,2.9,1.2,0.5,21.1,PF,21.9,.581,2.8,.173,1
5872,Chris Bosh,TOR,2008,67,36.2,.494,.400,8.7,2.6,0.9,1.0,22.3,C,23.8,.588,4.4,.200,1
5873,Bruce Bowen,SAS,2008,81,30.2,.407,.419,2.9,1.1,0.7,0.3,6.0,SF,7.0,.527,-1.4,.085,1
5874,Ryan Bowen,NOH,2008,53,12.5,.490,.000,1.9,0.5,0.6,0.2,2.2,SF,9.9,.505,-0.8,.107,1
5875,Earl Boykins,CHA,2008,36,16.0,.355,.318,0.9,2.7,0.4,0.0,5.1,PG,10.0,.467,-4.8,.001,0
5876,Elton Brand,LAC,2008,8,34.3,.456,,8.0,2.0,0.4,1.9,17.6,PF,18.0,.523,-0.3,.080,0
5877,Corey Brewer,MIN,2008,79,22.8,.374,.194,3.7,1.4,1.0,0.3,5.8,SF,8.3,.429,-4.1,-0.005,0
5878,Ronnie Brewer,UTA,2008,76,27.5,.558,.220,2.9,1.8,1.7,0.3,12.0,SG,18.4,.612,3.8,.178,1
5879,Primož Brezec,TOT,2008,50,9.5,.468,,1.6,0.2,0.1,0.1,2.2,C,5.4,.502,-7.3,.017,0
5880,Aaron Brooks,HOU,2008,51,11.9,.413,.330,1.1,1.7,0.3,0.1,5.2,PG,13.1,.535,-0.2,.112,1
5881,Andre Brown,MEM,2008,33,8.7,.500,,2.8,0.2,0.2,0.1,3.0,PF,13.5,.502,-4.7,.068,0
5882,Devin Brown,CLE,2008,78,22.6,.409,.308,3.4,2.2,0.7,0.1,7.5,SG,11.3,.494,-2.1,.064,1
5883,Kwame Brown,TOT,2008,38,18.8,.507,,4.9,1.2,0.6,0.6,4.8,C,10.1,.497,-2.3,.043,0
5884,P.J. Brown,BOS,2008,18,11.6,.341,.000,3.8,0.6,0.3,0.4,2.2,PF,10.2,.406,-2.7,.116,1
5885,Shannon Brown,TOT,2008,21,11.4,.349,.300,1.0,0.8,0.5,0.1,5.4,SG,6.3,.411,-7.9,-0.102,0
5886,Kobe Bryant*,LAL,2008,82,38.9,.459,.361,6.3,5.4,1.8,0.5,28.3,SG,24.2,.576,5.8,.208,1
5887,Greg Buckner,MIN,2008,31,16.8,.385,.300,2.1,1.3,0.7,0.1,4.0,SG,7.2,.489,-4.1,.008,0
5888,Caron Butler,WAS,2008,58,39.9,.466,.357,6.7,4.9,2.2,0.3,20.3,SF,20.7,.558,4.1,.150,1
5889,Rasual Butler,NOH,2008,51,17.2,.350,.331,2.0,0.7,0.3,0.4,4.9,SF,8.8,.460,-1.9,.063,1
5890,Andrew Bynum,LAL,2008,35,28.8,.636,,10.2,1.7,0.3,2.1,13.1,C,22.6,.659,4.2,.230,1
5891,José Calderón,TOR,2008,82,30.3,.519,.429,2.9,8.3,1.1,0.1,11.2,PG,20.5,.607,4.5,.197,1
5892,Marcus Camby,DEN,2008,79,34.9,.450,.300,13.1,3.3,1.1,3.6,9.1,C,17.2,.498,3.4,.148,1
5893,Brian Cardinal,MEM,2008,37,11.9,.341,.309,2.6,0.6,0.3,0.1,3.4,PF,7.3,.461,-5.2,.003,0
5894,Rodney Carney,PHI,2008,70,14.8,.403,.317,2.1,0.5,0.6,0.3,5.8,SF,12.1,.478,-1.7,.075,1
5895,Matt Carroll,CHA,2008,80,25.2,.428,.436,2.8,0.9,0.6,0.2,9.0,SG,10.7,.554,-2.0,.071,0
5896,Anthony Carter,DEN,2008,70,28.0,.458,.349,2.9,5.5,1.5,0.4,7.8,PG,12.8,.531,-0.1,.092,1
5897,Vince Carter,NJN,2008,76,38.9,.456,.359,6.0,5.1,1.2,0.4,21.3,SG,18.8,.550,2.4,.126,0
5898,Sam Cassell,TOT,2008,55,23.2,.438,.303,2.5,3.9,0.7,0.1,11.2,PG,15.4,.517,-0.9,.067,0
5899,Tyson Chandler,NOH,2008,79,35.2,.623,.000,11.7,1.0,0.6,1.1,11.8,C,17.5,.632,0.4,.172,1
5900,Wilson Chandler,NYK,2008,35,19.6,.438,.300,3.6,0.9,0.4,0.5,7.3,SF,11.7,.480,-4.0,.038,0
5901,Josh Childress,ATL,2008,76,29.9,.571,.367,4.9,1.5,0.9,0.6,11.8,SF,17.8,.647,2.0,.160,1
5902,Jarron Collins,UTA,2008,70,10.0,.439,.000,1.7,0.5,0.1,0.1,1.7,C,6.1,.515,-3.4,.070,1
5903,Jason Collins,TOT,2008,74,15.8,.469,.000,2.4,0.3,0.3,0.3,1.9,C,3.4,.481,-6.7,.005,0
5904,Mardy Collins,NYK,2008,46,13.8,.326,.250,1.6,1.9,0.5,0.2,3.2,SG,5.9,.378,-6.4,-0.079,0
5905,Nick Collison,SEA,2008,78,28.5,.502,.000,9.4,1.4,0.6,0.8,9.8,PF,15.0,.537,-1.4,.098,0
5906,Mike Conley,MEM,2008,53,26.1,.428,.330,2.6,4.2,0.8,0.0,9.4,PG,12.6,.502,-3.0,.038,0
5907,Brian Cook,TOT,2008,51,12.3,.376,.374,2.1,0.5,0.3,0.2,4.7,PF,8.6,.489,-3.8,.029,0
5908,Daequan Cook,MIA,2008,59,24.4,.381,.332,3.0,1.3,0.4,0.2,8.8,SG,7.9,.480,-5.2,-0.013,0
5909,Jamal Crawford,NYK,2008,80,39.9,.410,.356,2.6,5.0,1.0,0.2,20.6,SG,16.0,.528,0.3,.076,0
5910,Javaris Crittenton,TOT,2008,50,13.6,.421,.270,2.2,1.0,0.4,0.0,5.6,SG,11.0,.499,-4.1,.004,0
5911,Austin Croshere,GSW,2008,44,10.4,.445,.361,2.4,0.7,0.2,0.1,3.9,PF,13.2,.573,-1.1,.112,0
5912,Eddy Curry,NYK,2008,59,25.9,.546,,4.7,0.5,0.2,0.5,13.2,C,15.0,.578,-2.8,.053,0
5913,Samuel Dalembert,PHI,2008,82,33.2,.513,.000,10.4,0.5,0.5,2.3,10.5,C,15.6,.556,-1.0,.121,1
5914,Erick Dampier,DAL,2008,72,24.4,.643,,7.5,0.9,0.3,1.5,6.1,C,15.3,.645,1.1,.165,1
5915,Antonio Daniels,WAS,2008,71,30.4,.459,.230,2.9,4.8,1.0,0.0,8.4,PG,13.7,.549,-0.8,.099,1
5916,Marquis Daniels,IND,2008,74,20.9,.430,.265,2.9,1.9,1.1,0.2,8.2,SG,11.6,.487,-2.4,.028,0
5917,Jermareo Davidson,CHA,2008,38,8.5,.408,,1.6,0.3,0.2,0.4,3.2,SF,9.8,.437,-5.2,-0.012,0
5918,Baron Davis,GSW,2008,82,39.0,.426,.330,4.7,7.6,2.3,0.5,21.8,PG,19.8,.523,3.6,.131,0
5919,Glen Davis,BOS,2008,69,13.6,.484,,3.0,0.4,0.4,0.3,4.5,C,11.3,.545,-3.0,.128,1
5920,Paul Davis,LAC,2008,22,8.8,.369,,2.1,0.5,0.3,0.3,2.5,PF,9.0,.389,-5.5,-0.007,0
5921,Ricky Davis,MIA,2008,82,36.1,.433,.405,4.3,3.4,1.1,0.2,13.8,SF,12.0,.534,-2.0,.030,0
5922,Carlos Delfino,TOR,2008,82,23.5,.397,.382,4.4,1.8,0.8,0.1,9.0,SG,13.6,.527,0.4,.100,1
5923,Luol Deng,CHI,2008,63,33.8,.479,.364,6.3,2.5,0.9,0.5,17.0,SF,17.0,.528,0.1,.098,0
5924,Boris Diaw,PHO,2008,82,28.1,.477,.317,4.6,3.9,0.7,0.5,8.8,PF,12.0,.516,-0.8,.063,1
5925,Yakhouba Diawara,DEN,2008,54,10.0,.410,.318,1.1,0.7,0.1,0.1,2.8,SG,8.1,.518,-3.6,.065,1
5926,Guillermo Díaz,LAC,2008,6,3.0,.250,.000,0.3,0.2,0.0,0.0,0.8,SG,9.9,.403,-2.9,.033,0
5927,Dan Dickau,LAC,2008,67,15.5,.419,.333,1.4,2.6,0.5,0.0,5.3,PG,12.5,.530,-1.7,.071,0
5928,Kaniel Dickens,CLE,2008,5,2.4,.333,,0.2,0.2,0.0,0.2,0.4,PF,6.6,.333,-2.8,.023,1
5929,Travis Diener,IND,2008,66,20.5,.370,.318,1.7,3.8,0.5,0.1,6.9,PG,12.2,.494,-1.4,.088,0
5930,Ike Diogu,IND,2008,30,10.2,.478,,2.8,0.3,0.2,0.1,5.6,PF,17.2,.543,-3.2,.115,0
5931,DeSagana Diop,TOT,2008,79,16.4,.522,,5.0,0.5,0.3,1.1,2.9,C,12.5,.536,-0.6,.113,0
5932,Juan Dixon,TOT,2008,53,12.6,.411,.417,1.4,1.8,0.4,0.0,5.0,PG,11.3,.488,-2.3,.026,0
5933,Michael Doleac,MIN,2008,24,10.7,.444,,2.0,0.3,0.4,0.4,2.4,C,7.5,.446,-4.4,.005,0
5934,Keyon Dooling,ORL,2008,72,18.5,.468,.338,1.4,1.8,0.5,0.1,8.1,PG,14.1,.572,-0.6,.132,1
5935,Quincy Douby,SAC,2008,74,11.8,.394,.344,1.1,0.7,0.4,0.2,4.8,PG,9.7,.495,-3.4,.000,0
5936,Jared Dudley,CHA,2008,73,19.0,.468,.220,3.9,1.1,0.8,0.1,5.8,PF,13.6,.528,-0.7,.100,0
5937,Chris Duhon,CHI,2008,66,22.6,.387,.348,1.8,4.0,0.7,0.0,5.8,PG,11.1,.508,-1.7,.075,0
5938,Tim Duncan*,SAS,2008,78,34.0,.497,.000,11.3,2.8,0.7,1.9,19.3,C,24.4,.546,5.2,.201,1
5939,Mike Dunleavy,IND,2008,82,36.0,.476,.424,5.2,3.5,1.0,0.4,19.1,SG,17.3,.605,1.7,.138,0
5940,Ronald Dupree,TOT,2008,5,4.2,.333,,1.6,0.2,0.2,0.0,0.8,SF,15.0,.515,4.3,.159,0
5941,Kevin Durant,SEA,2008,80,34.6,.430,.288,4.4,2.4,1.0,0.9,20.3,SG,15.8,.519,-0.1,.040,0
5942,Monta Ellis,GSW,2008,81,37.9,.531,.231,5.0,3.9,1.5,0.3,20.2,SG,19.0,.580,1.6,.140,0
5943,Francisco Elson,TOT,2008,63,12.9,.390,.000,3.2,0.4,0.2,0.3,3.3,C,6.9,.416,-6.3,-0.001,0
5944,Melvin Ely,NOH,2008,52,11.9,.472,,2.8,0.4,0.1,0.3,3.9,C,9.0,.491,-5.2,.022,1
5945,Maurice Evans,TOT,2008,75,22.9,.481,.388,2.9,1.1,0.6,0.1,8.9,SG,13.9,.571,1.0,.135,0
5946,Reggie Evans,PHI,2008,81,23.2,.439,1.000,7.5,0.8,1.1,0.1,5.2,PF,11.0,.463,-3.0,.068,1
5947,Jordan Farmar,LAL,2008,82,20.6,.461,.371,2.2,2.7,0.9,0.1,9.1,PG,15.4,.563,1.3,.111,1
5948,Nick Fazekas,TOT,2008,26,10.3,.561,.000,3.4,0.4,0.3,0.4,4.1,PF,19.6,.584,0.5,.148,0
5949,Raymond Felton,CHA,2008,79,37.6,.413,.280,3.0,7.4,1.2,0.2,14.4,PG,13.8,.500,-2.1,.054,0
5950,Kyrylo Fesenko,UTA,2008,9,7.8,.375,,2.8,0.2,0.0,0.3,1.6,C,4.0,.394,-11.9,-0.031,1
5951,Michael Finley,SAS,2008,82,26.9,.414,.370,3.1,1.4,0.4,0.1,10.1,SG,11.4,.519,-0.6,.091,1
5952,Derek Fisher,LAL,2008,82,27.4,.436,.406,2.1,2.9,1.0,0.0,11.7,PG,13.8,.556,-0.4,.121,1
5953,T.J. Ford,TOR,2008,51,23.5,.469,.294,2.0,6.1,1.1,0.0,12.1,PG,20.3,.533,2.5,.130,1
5954,Jeff Foster,IND,2008,77,24.5,.550,.000,8.7,1.7,0.7,0.4,6.4,C,15.7,.568,0.5,.165,0
5955,Randy Foye,MIN,2008,39,32.3,.429,.412,3.3,4.2,0.9,0.1,13.1,PG,12.7,.520,-2.2,.042,0
5956,Adonal Foyle,ORL,2008,82,9.4,.458,,2.5,0.2,0.2,0.5,1.9,C,9.9,.464,-1.9,.080,1
5957,Richie Frahm,LAC,2008,10,16.3,.370,.280,1.4,0.8,0.2,0.0,4.7,SG,5.5,.428,-5.1,-0.054,0
5958,Steve Francis,HOU,2008,10,19.9,.333,.235,2.3,3.0,0.9,0.5,5.5,PG,9.1,.410,-2.0,.039,1
5959,Channing Frye,POR,2008,78,17.2,.488,.300,4.5,0.7,0.4,0.3,6.8,C,14.8,.529,-1.8,.114,0
5960,Dan Gadzuric,MIL,2008,51,10.5,.416,.000,2.8,0.2,0.4,0.5,3.2,C,10.7,.443,-6.1,.006,0
5961,Jorge Garbajosa,TOR,2008,7,10.6,.320,.375,2.1,0.4,0.4,0.0,3.1,PF,10.4,.440,-0.5,.047,1
5962,Francisco García,SAC,2008,79,26.5,.463,.391,3.3,1.6,1.2,0.6,12.3,SF,15.1,.576,0.8,.097,0
5963,Thomas Gardner,CHI,2008,4,11.3,.391,.250,1.0,0.3,0.0,0.0,5.3,SG,4.4,.440,-7.2,-0.128,0
5964,Kevin Garnett*,BOS,2008,71,32.8,.539,.000,9.2,3.4,1.4,1.3,18.8,PF,25.3,.588,8.2,.265,1
5965,Pat Garrity,ORL,2008,31,9.2,.338,.216,1.4,0.4,0.2,0.0,2.1,PF,3.2,.401,-6.6,-0.038,1
5966,Pau Gasol,TOT,2008,66,35.6,.534,.250,8.4,3.2,0.5,1.5,18.9,C,21.6,.594,3.4,.172,0
5967,Rudy Gay,MEM,2008,81,37.0,.461,.346,6.2,2.0,1.4,1.0,20.1,SF,17.4,.546,0.8,.080,0
5968,Mickaël Gelabale,SEA,2008,39,11.9,.439,.432,1.5,0.8,0.3,0.2,4.3,SG,10.5,.509,-3.1,.021,0
5969,Devean George,DAL,2008,53,15.5,.357,.324,2.6,0.7,0.4,0.2,3.7,SF,7.0,.437,-2.8,.039,1
5970,Daniel Gibson,CLE,2008,58,30.4,.432,.440,2.3,2.5,0.8,0.2,10.4,PG,11.7,.592,-0.4,.111,1
5971,Eddie Gill,TOT,2008,14,11.0,.387,.333,1.6,1.6,0.5,0.1,2.7,PG,10.9,.543,-0.6,.077,0
5972,Manu Ginóbili,SAS,2008,74,31.1,.460,.401,4.8,4.5,1.5,0.4,19.5,SG,24.3,.612,8.3,.232,1
5973,Gordan Giriček,TOT,2008,56,14.8,.440,.364,1.7,1.1,0.4,0.1,5.8,SG,9.8,.518,-3.2,.029,0
5974,Ryan Gomes,MIN,2008,82,29.7,.457,.330,5.8,1.8,0.8,0.1,12.6,PF,15.7,.539,-0.1,.096,0
5975,Drew Gooden,TOT,2008,69,30.8,.449,.000,8.6,1.2,0.7,0.8,12.0,PF,13.8,.495,-2.8,.074,0
5976,Ben Gordon,CHI,2008,72,31.8,.434,.410,3.1,3.0,0.8,0.1,18.6,SG,16.4,.558,0.9,.106,0
5977,Marcin Gortat,ORL,2008,6,6.8,.471,,2.7,0.3,0.2,0.2,3.0,C,19.8,.491,-3.4,.158,1
5978,Joey Graham,TOR,2008,38,8.7,.434,.667,1.8,0.4,0.1,0.0,3.6,SF,10.3,.520,-6.5,.040,1
5979,Stephen Graham,IND,2008,22,5.8,.586,.500,1.0,0.4,0.2,0.0,4.0,SF,21.9,.669,4.2,.167,0
5980,Danny Granger,IND,2008,80,36.0,.446,.404,6.1,2.1,1.2,1.1,19.6,SF,16.7,.571,1.4,.122,0
5981,Aaron Gray,CHI,2008,61,10.0,.505,.000,2.8,0.7,0.3,0.3,4.3,C,13.9,.529,-3.5,.066,0
5982,Gerald Green,TOT,2008,30,12.1,.344,.385,2.1,1.0,0.3,0.1,5.1,SF,8.7,.453,-4.3,-0.048,0
5983,Jeff Green,SEA,2008,80,28.2,.427,.276,4.7,1.5,0.6,0.6,10.5,SF,9.8,.491,-4.1,.003,0
5984,Taurean Green,TOT,2008,17,4.4,.280,.182,0.6,0.6,0.1,0.0,1.6,SG-PG,7.0,.446,-7.5,-0.066,0
5985,Willie Green,PHI,2008,74,26.6,.436,.285,2.5,2.0,0.7,0.3,12.4,SG,12.8,.492,-1.6,.050,1
5986,Orien Greene,SAC,2008,7,8.7,.273,.000,0.9,0.4,0.4,0.1,0.9,SG,-3.3,.273,-10.9,-0.180,0
5987,Adrian Griffin,TOT,2008,35,8.8,.395,,1.7,0.8,0.5,0.1,1.9,SG-SF,8.7,.406,-3.0,.001,0
5988,Richard Hamilton,DET,2008,72,33.7,.484,.440,3.3,4.2,1.0,0.1,17.3,SG,18.2,.552,2.3,.152,1
5989,Anfernee Hardaway,MIA,2008,16,20.3,.367,.421,2.2,2.2,1.2,0.1,3.8,SF,9.0,.469,-1.1,.036,0
5990,Matt Harpring,UTA,2008,76,18.1,.500,.200,3.2,1.1,0.6,0.2,8.2,SF,14.1,.551,-1.9,.096,1
5991,Al Harrington,GSW,2008,81,27.0,.434,.375,5.4,1.6,0.9,0.2,13.6,C,15.6,.547,0.2,.118,0
5992,Othella Harrington,CHA,2008,22,7.5,.429,,1.9,0.2,0.0,0.2,2.1,C,5.8,.469,-9.2,-0.010,0
5993,Devin Harris,TOT,2008,64,31.6,.463,.335,2.7,5.8,1.4,0.2,14.8,PG,17.5,.573,1.0,.132,0
5994,Mike Harris,HOU,2008,17,9.4,.500,.000,3.2,0.2,0.4,0.2,3.6,PF,17.1,.519,0.3,.143,1
5995,David Harrison,IND,2008,55,12.8,.529,,2.1,0.3,0.4,1.1,4.2,C,8.6,.539,-5.9,.030,0
5996,Jason Hart,UTA,2008,57,10.6,.322,.355,1.0,1.5,0.5,0.1,2.9,PG,8.0,.413,-3.3,.033,1
5997,Udonis Haslem,MIA,2008,49,36.8,.467,,9.0,1.4,0.8,0.4,12.0,PF,12.7,.517,-2.7,.067,0
5998,Trenton Hassell,TOT,2008,63,12.3,.422,.222,1.3,0.7,0.2,0.0,2.0,SG,4.2,.441,-5.1,.015,0
5999,Spencer Hawes,SAC,2008,71,13.1,.459,.190,3.2,0.6,0.2,0.6,4.7,C,11.6,.486,-4.1,.033,0
6000,Chuck Hayes,HOU,2008,79,19.9,.511,.000,5.4,1.2,1.1,0.5,3.0,PF,11.2,.512,0.8,.136,1
6001,Jarvis Hayes,DET,2008,82,15.7,.431,.376,2.2,0.8,0.6,0.1,6.7,SF,13.0,.520,-0.6,.108,1
6002,Brendan Haywood,WAS,2008,80,27.9,.528,,7.2,0.9,0.4,1.7,10.6,C,18.3,.582,-0.2,.146,1
6003,Luther Head,HOU,2008,73,18.9,.432,.351,1.8,1.9,0.6,0.1,7.6,SG,13.6,.543,0.8,.121,1
6004,Walter Herrmann,TOT,2008,45,8.3,.389,.313,1.6,0.4,0.2,0.0,3.4,PF,13.2,.494,-0.3,.086,0
6005,Nenê,DEN,2008,16,16.6,.408,.000,5.4,0.9,0.6,0.9,5.3,PF,11.1,.459,-4.2,.052,1
6006,Grant Hill*,PHO,2008,70,31.7,.503,.317,5.0,2.9,0.9,0.8,13.1,SF,15.7,.576,1.4,.127,1
6007,Kirk Hinrich,CHI,2008,75,31.7,.414,.350,3.3,6.0,1.2,0.3,11.5,PG,13.1,.501,-0.8,.072,0
6008,Ryan Hollins,CHA,2008,60,8.9,.489,,1.8,0.2,0.2,0.5,2.5,PF,11.4,.565,-3.8,.096,0
6009,Al Horford,ATL,2008,81,31.4,.499,.000,9.7,1.5,0.7,0.9,10.1,C,14.7,.539,-1.6,.103,1
6010,Robert Horry,SAS,2008,45,13.0,.319,.257,2.4,1.0,0.5,0.4,2.5,PF,9.6,.426,0.4,.088,1
6011,Eddie House,BOS,2008,78,19.0,.409,.393,2.1,1.9,0.8,0.1,7.5,PG,13.0,.534,1.8,.127,1
6012,Dwight Howard,ORL,2008,82,37.7,.599,.000,14.2,1.3,0.9,2.1,20.7,C,22.9,.619,2.8,.200,1
6013,Josh Howard,DAL,2008,76,36.3,.455,.319,7.0,2.2,0.8,0.4,19.9,SF,18.3,.534,1.2,.140,1
6014,Juwan Howard,DAL,2008,50,7.1,.359,,1.6,0.3,0.1,0.0,1.1,PF,4.1,.406,-6.2,.016,1
6015,Troy Hudson,GSW,2008,9,10.3,.290,.333,0.8,1.0,0.3,0.0,3.1,PG,5.2,.416,-6.3,-0.062,0
6016,Larry Hughes,TOT,2008,68,29.7,.381,.345,3.4,2.7,1.5,0.3,12.2,PG-SG,11.9,.468,-2.3,.042,0
6017,Kris Humphries,TOR,2008,70,13.2,.483,.000,3.7,0.4,0.4,0.4,5.7,PF,15.7,.512,-2.3,.096,1
6018,Lindsey Hunter,DET,2008,24,9.0,.344,.269,0.5,1.4,0.5,0.1,2.4,PG,8.8,.427,-2.1,.048,1
6019,Steven Hunter,DEN,2008,19,6.3,.536,,1.5,0.0,0.0,0.3,2.1,C,8.6,.530,-7.5,.043,1
6020,Andre Iguodala,PHI,2008,82,39.5,.456,.329,5.4,4.8,2.1,0.6,19.9,SF,19.0,.543,4.0,.143,1
6021,Zydrunas Ilgauskas,CLE,2008,73,30.4,.474,.000,9.3,1.4,0.5,1.6,14.1,C,18.7,.522,-0.4,.131,1
6022,D.J. Mbenga,TOT,2008,42,7.8,.464,,1.7,0.2,0.2,0.6,2.0,C,9.4,.465,-5.3,.066,0
6023,Allen Iverson*,DEN,2008,82,41.8,.458,.345,3.0,7.1,2.0,0.1,26.4,SG,20.9,.567,2.7,.163,1
6024,Royal Ivey,MIL,2008,75,19.2,.394,.327,1.6,2.1,0.6,0.1,5.6,PG,8.8,.487,-4.4,.018,0
6025,Jarrett Jack,POR,2008,82,27.2,.431,.342,2.9,3.8,0.7,0.0,9.9,SG,13.0,.558,-1.2,.069,0
6026,Bobby Jackson,TOT,2008,72,19.3,.403,.358,2.5,1.9,0.6,0.1,7.7,SG-PG,13.5,.510,0.6,.105,0
6027,Luke Jackson,MIA,2008,14,16.3,.325,.367,2.4,1.2,0.6,0.0,5.6,SF,9.1,.438,-3.9,-0.004,0
6028,Stephen Jackson,GSW,2008,73,39.1,.405,.363,4.4,4.1,1.3,0.4,20.1,SF,14.9,.536,-0.2,.077,0
