,name,team,year,games_played,mpg,fg%,3pfg%,rebounds,assists,steals,blocks,points_per_game,position,player_efficiency,true_shooting,plus_minus,win_shares_percentage,in_playoff
5480,Ricky Davis,LAC,2009,36,21.8,0.33899999999999997,0.315,1.7,2.3,0.5,0.1,6.4,SG,7.1,0.445,-6.3,-0.027000000000000003,0
5488,Keyon Dooling,NJN,2009,77,26.9,0.436,0.42100000000000004,2.0,3.5,0.9,0.1,9.7,PG,13.6,0.562,-0.5,0.085,0
5501,Maurice Evans,ATL,2009,80,23.0,0.43200000000000005,0.395,3.0,0.7,0.6,0.1,7.2,SF,11.1,0.5579999999999999,-0.8,0.099,1
5506,Rudy Fernández,POR,2009,78,25.6,0.425,0.39899999999999997,2.7,2.0,0.9,0.2,10.4,SG,15.5,0.588,3.0,0.147,1
5508,Michael Finley,SAS,2009,81,28.8,0.43700000000000006,0.41100000000000003,3.3,1.4,0.5,0.2,9.7,SF,11.4,0.547,-0.4,0.091,1
5509,Derek Fisher,LAL,2009,82,29.8,0.424,0.397,2.3,3.2,1.2,0.1,9.9,PG,12.1,0.546,0.2,0.12300000000000001,1
5511,Jeff Foster,IND,2009,74,24.7,0.501,0.28600000000000003,6.9,1.8,0.7,0.7,6.1,C,13.0,0.542,-0.6,0.111,0
5524,Daniel Gibson,CLE,2009,75,23.9,0.391,0.382,2.1,1.8,0.6,0.2,7.8,PG,10.1,0.519,-1.0,0.10099999999999999,1
5527,Manu Ginóbili,SAS,2009,44,26.8,0.45399999999999996,0.33,4.5,3.6,1.5,0.4,15.5,SG,22.9,0.594,6.1,0.203,1
5529,Drew Gooden,TOT,2009,51,24.8,0.46799999999999997,0.0,7.1,0.9,0.6,0.4,11.9,PF,16.3,0.526,-1.8,0.102,0
5539,Willie Green,PHI,2009,81,22.6,0.435,0.317,1.6,2.0,0.7,0.2,8.5,SG,11.1,0.493,-2.1,0.06,1
5549,Trenton Hassell,NJN,2009,53,20.6,0.45,0.25,2.8,1.0,0.4,0.3,3.7,SF,7.2,0.48,-3.6,0.028999999999999998,0
5550,Spencer Hawes,SAC,2009,77,29.3,0.466,0.348,7.1,1.9,0.6,1.2,11.4,C,13.0,0.509,-3.0,0.016,0
5552,Jarvis Hayes,NJN,2009,74,24.8,0.445,0.385,3.6,0.7,0.7,0.1,8.7,SF,10.8,0.537,-2.2,0.055,0
5560,Grant Hill*,PHO,2009,82,29.8,0.523,0.316,4.9,2.3,1.1,0.7,12.0,SF,15.2,0.584,0.8,0.10400000000000001,0
5562,Kirk Hinrich,CHI,2009,51,26.3,0.43700000000000006,0.408,2.4,3.9,1.3,0.4,9.9,SG,13.9,0.551,0.9,0.092,1
5569,Larry Hughes,TOT,2009,55,26.9,0.402,0.389,2.9,2.2,1.3,0.3,11.6,SF-SG,13.4,0.515,-0.5,0.07,0
5574,Zydrunas Ilgauskas,CLE,2009,65,27.2,0.47200000000000003,0.385,7.5,1.0,0.4,1.3,12.9,C,18.0,0.523,-0.3,0.151,1
5579,Bobby Jackson,SAC,2009,71,20.9,0.39799999999999996,0.305,2.8,2.0,0.9,0.1,7.5,PG,12.4,0.502,-1.8,0.038,0
5584,Mike James,TOT,2009,61,27.0,0.38299999999999995,0.375,2.2,3.3,0.7,0.1,8.7,PG,9.7,0.483,-3.9,-0.004,0
5591,Jared Jeffries,NYK,2009,56,23.4,0.44,0.083,4.1,1.4,0.8,0.6,5.3,SF,9.4,0.473,-2.6,0.045,0
5592,Yi Jianlian,NJN,2009,61,23.3,0.382,0.34299999999999997,5.3,1.0,0.5,0.6,8.6,PF,10.9,0.474,-3.8,0.024,0
5601,Fred Jones,LAC,2009,52,28.8,0.40700000000000003,0.36700000000000005,2.4,3.6,1.0,0.2,7.3,SF,10.4,0.536,-2.7,0.052000000000000005,0
5605,Chris Kaman,LAC,2009,31,29.7,0.528,0.0,8.0,1.5,0.5,1.5,12.0,C,14.4,0.552,-3.1,0.03,0
5606,Jason Kapono,TOR,2009,80,22.9,0.43200000000000005,0.428,2.0,1.3,0.3,0.0,8.2,SG,8.9,0.525,-3.2,0.021,0
5609,Andrei Kirilenko,UTA,2009,67,27.3,0.449,0.27399999999999997,4.8,2.6,1.2,1.1,11.6,PF,16.8,0.5489999999999999,2.6,0.122,1
5610,Linas Kleiza,DEN,2009,82,22.2,0.447,0.326,4.0,0.8,0.4,0.2,9.9,SF,13.2,0.552,-1.5,0.095,1
5612,Kyle Korver,UTA,2009,78,24.0,0.43799999999999994,0.386,3.3,1.8,0.6,0.4,9.0,SF,12.1,0.5720000000000001,0.1,0.095,1
5614,Nenad Krstić,OKC,2009,46,24.8,0.469,0.0,5.5,0.6,0.5,1.1,9.7,C,13.6,0.504,-2.6,0.07,0
5616,Carl Landry,HOU,2009,69,21.3,0.574,0.33299999999999996,5.0,0.6,0.4,0.4,9.2,PF,17.7,0.634,0.7,0.193,1
5618,Courtney Lee,ORL,2009,77,25.2,0.45,0.40399999999999997,2.3,1.2,1.0,0.2,8.4,SG,10.7,0.556,-0.1,0.10800000000000001,0
5624,Kevin Love,MIN,2009,81,25.3,0.45899999999999996,0.105,9.1,1.0,0.4,0.6,11.1,C,18.3,0.5379999999999999,-1.1,0.124,0
5625,Kyle Lowry,TOT,2009,77,21.8,0.435,0.255,2.5,3.6,0.9,0.2,7.6,PG,14.4,0.547,0.2,0.10300000000000001,0
5637,Desmond Mason,OKC,2009,39,27.3,0.435,0.0,4.0,1.2,0.4,0.8,7.5,SG,7.1,0.456,-5.1,-0.012,0
5642,Luc Mbah a Moute,MIL,2009,82,25.8,0.462,0.0,5.9,1.1,1.1,0.5,7.2,PF,12.3,0.516,-0.8,0.092,0
5647,Dominic McGuire,WAS,2009,79,26.2,0.43200000000000005,0.5,5.4,2.5,0.8,0.9,4.5,SF,10.8,0.483,-1.1,0.04,0
5651,C.J. Miles,UTA,2009,72,22.5,0.45899999999999996,0.35200000000000004,2.3,1.5,0.6,0.2,9.1,SG,11.8,0.546,-1.6,0.086,1
5661,Jamario Moon,TOT,2009,80,25.9,0.46799999999999997,0.355,4.6,1.2,1.1,0.8,7.2,SF,13.3,0.5670000000000001,1.7,0.114,0
5665,Anthony Morrow,GSW,2009,67,22.6,0.478,0.467,3.0,1.2,0.5,0.2,10.1,SG,14.7,0.588,-0.2,0.096,0
5667,Ronald Murray,ATL,2009,80,24.7,0.447,0.36,2.1,2.0,1.1,0.2,12.2,SG,14.7,0.5429999999999999,-0.5,0.076,1
5675,Joakim Noah,CHI,2009,80,24.2,0.556,0.0,7.6,1.3,0.6,1.4,6.7,C,16.5,0.594,1.1,0.159,1
5676,Andrés Nocioni,TOT,2009,76,26.2,0.42700000000000005,0.39899999999999997,4.8,1.3,0.5,0.4,11.4,PF-SF,12.2,0.555,-1.9,0.068,0
5680,Jermaine O'Neal,TOT,2009,68,29.8,0.474,0.0,6.4,1.8,0.4,2.0,13.3,C,15.4,0.522,-1.5,0.06,0
5683,Greg Oden,POR,2009,61,21.5,0.564,0.0,7.0,0.5,0.4,1.1,8.9,C,18.1,0.599,-1.1,0.16699999999999998,1
5684,Lamar Odom,LAL,2009,78,29.7,0.49200000000000005,0.32,8.2,2.6,1.0,1.3,11.3,PF,16.6,0.542,2.0,0.14300000000000002,1
5688,Travis Outlaw,POR,2009,81,27.7,0.45299999999999996,0.377,4.1,1.0,0.6,0.7,12.8,SF,15.1,0.541,0.2,0.113,1
5695,Kendrick Perkins,BOS,2009,76,29.6,0.5770000000000001,0.0,8.1,1.3,0.3,2.0,8.5,C,13.2,0.591,0.1,0.11900000000000001,1
5699,Mickaël Piétrus,ORL,2009,54,24.6,0.413,0.359,3.3,1.2,0.6,0.4,9.4,SG,11.6,0.5379999999999999,0.3,0.10800000000000001,0
5700,James Posey,NOH,2009,75,28.5,0.41200000000000003,0.369,4.8,1.1,0.8,0.3,8.9,SG,10.8,0.568,-1.0,0.095,0
5706,Joel Przybilla,POR,2009,82,23.8,0.625,0.0,8.7,0.3,0.4,1.2,5.5,C,15.4,0.652,0.9,0.163,1
5717,Quentin Richardson,NYK,2009,72,26.3,0.39299999999999996,0.365,4.4,1.6,0.7,0.1,10.2,SG,11.6,0.51,-1.2,0.054000000000000006,0
5718,Luke Ridnour,MIL,2009,72,28.2,0.40299999999999997,0.35,3.0,5.1,1.3,0.2,9.6,PG,12.9,0.5,0.0,0.081,0
5720,Nate Robinson,NYK,2009,74,29.9,0.43700000000000006,0.325,3.9,4.1,1.3,0.1,17.2,PG,18.9,0.5489999999999999,2.4,0.128,0
5728,Brandon Rush,IND,2009,75,24.0,0.423,0.373,3.1,0.9,0.5,0.5,8.1,SG,9.0,0.505,-2.8,0.024,0
5734,Thabo Sefolosha,TOT,2009,66,22.0,0.426,0.276,3.7,1.7,1.1,0.7,5.9,SF-SG,12.1,0.5,0.8,0.07400000000000001,0
5736,Ramon Sessions,MIL,2009,79,27.5,0.445,0.17600000000000002,3.4,5.7,1.1,0.1,12.4,PG,17.6,0.525,1.6,0.12300000000000001,0
5738,Bobby Simmons,NJN,2009,71,24.4,0.449,0.447,3.9,1.3,0.7,0.1,7.8,SF,12.0,0.596,0.0,0.095,0
5745,J.R. Smith,DEN,2009,81,27.7,0.446,0.397,3.7,2.8,1.0,0.2,15.2,SG,16.8,0.5760000000000001,2.2,0.124,1
5752,DeShawn Stevenson,WAS,2009,32,27.7,0.312,0.271,2.4,3.1,0.7,0.1,6.6,SG,6.9,0.41,-4.7,-0.032,0
5758,Wally Szczerbiak,CLE,2009,74,20.6,0.45,0.41100000000000003,3.1,1.1,0.4,0.1,7.0,SF,12.1,0.581,0.1,0.14,1
5760,Sebastian Telfair,MIN,2009,75,27.9,0.38299999999999995,0.34600000000000003,1.7,4.6,1.0,0.2,9.8,PG,10.8,0.48100000000000004,-3.4,0.019,0
5766,Tyrus Thomas,CHI,2009,79,27.5,0.451,0.33299999999999996,6.4,1.0,1.2,1.9,10.8,PF,15.9,0.525,0.0,0.10099999999999999,1
5767,Jason Thompson,SAC,2009,82,28.1,0.49700000000000005,0.0,7.4,1.1,0.6,0.7,11.1,PF,13.9,0.54,-4.2,0.057,0
5771,Ronny Turiaf,GSW,2009,79,21.5,0.508,0.0,4.6,2.1,0.4,2.1,5.9,C,14.5,0.5589999999999999,1.2,0.10099999999999999,0
5776,Anderson Varejão,CLE,2009,81,28.5,0.536,0.0,7.2,1.0,0.9,0.8,8.6,PF,14.6,0.565,0.6,0.166,1
5778,Charlie Villanueva,MIL,2009,78,26.9,0.447,0.345,6.7,1.8,0.6,0.7,16.2,PF,18.6,0.529,1.1,0.11199999999999999,0
5784,Ben Wallace,CLE,2009,56,23.5,0.445,0.0,6.5,0.8,0.9,1.3,2.9,PF,12.2,0.45,1.6,0.138,1
5788,Hakim Warrick,MEM,2009,82,24.7,0.491,0.217,5.0,0.8,0.6,0.5,11.6,PF,16.9,0.5539999999999999,-0.7,0.111,0
5789,C.J. Watson,GSW,2009,77,24.5,0.457,0.4,2.5,2.7,1.2,0.1,9.5,PG,14.2,0.564,-0.5,0.084,0
5790,Earl Watson,OKC,2009,68,26.1,0.384,0.235,2.7,5.8,0.7,0.2,6.6,PG,9.5,0.44799999999999995,-4.6,-0.005,0
5791,Kyle Weaver,OKC,2009,56,20.8,0.45899999999999996,0.344,2.3,1.8,0.8,0.4,5.3,SG,10.2,0.551,-1.2,0.049,0
5804,Lou Williams,PHI,2009,81,23.7,0.39799999999999996,0.28600000000000003,2.0,3.0,1.0,0.2,12.8,SG,16.3,0.513,0.6,0.085,1
5813,Antoine Wright,DAL,2009,65,23.9,0.415,0.302,2.1,1.2,0.7,0.4,7.3,SF,8.6,0.501,-3.5,0.044000000000000004,1
5818,Nick Young,WAS,2009,82,22.4,0.444,0.341,1.8,1.2,0.5,0.2,10.9,SG,13.1,0.53,-3.3,0.03,0
5836,Joel Anthony,MIA,2008,24,20.8,0.467,0.0,3.9,0.1,0.4,1.3,3.5,PF,8.8,0.521,-5.5,0.054000000000000006,0
5841,Carlos Arroyo,ORL,2008,62,20.5,0.451,0.345,1.8,3.5,0.4,0.0,6.9,PG,12.8,0.547,-0.9,0.107,1
5844,Kelenna Azubuike,GSW,2008,81,21.4,0.445,0.364,4.0,0.9,0.6,0.4,8.5,SG,13.5,0.534,-0.8,0.094,0
5847,Leandro Barbosa,PHO,2008,82,29.5,0.462,0.389,2.8,2.6,0.9,0.2,15.6,SG,15.8,0.575,0.2,0.109,1
5849,Andrea Bargnani,TOR,2008,78,23.9,0.386,0.345,3.7,1.1,0.3,0.5,10.2,PF,10.6,0.495,-3.7,0.036000000000000004,1
5858,Charlie Bell,MIL,2008,68,23.9,0.381,0.341,2.5,3.1,0.8,0.0,7.6,SG,10.9,0.49,-2.5,0.038,0
5861,Andris Biedriņš,GSW,2008,76,27.3,0.626,0.0,9.8,1.0,0.7,1.2,10.5,C,19.2,0.637,1.1,0.185,0
5863,Steve Blake,POR,2008,81,29.9,0.408,0.406,2.4,5.1,0.7,0.0,8.5,PG,12.0,0.518,-0.5,0.075,0
5864,Andray Blatche,WAS,2008,82,20.4,0.474,0.231,5.2,1.1,0.6,1.4,7.5,PF,15.5,0.512,-1.7,0.085,1
5865,Mark Blount,MIA,2008,69,22.3,0.462,0.386,3.8,0.6,0.5,0.5,8.4,C,11.4,0.505,-4.0,0.021,0
5866,Keith Bogans,ORL,2008,82,26.8,0.41,0.36200000000000004,3.2,1.3,0.7,0.1,8.7,SG,10.9,0.5589999999999999,0.6,0.106,1
5869,Josh Boone,NJN,2008,70,25.3,0.5479999999999999,0.0,7.3,0.8,0.5,0.9,8.2,PF,14.8,0.5429999999999999,-1.8,0.1,0
5877,Corey Brewer,MIN,2008,79,22.8,0.374,0.19399999999999998,3.7,1.4,1.0,0.3,5.8,SF,8.3,0.429,-4.1,-0.005,0
5878,Ronnie Brewer,UTA,2008,76,27.5,0.5579999999999999,0.22,2.9,1.8,1.7,0.3,12.0,SG,18.4,0.612,3.8,0.17800000000000002,1
5882,Devin Brown,CLE,2008,78,22.6,0.409,0.308,3.4,2.2,0.7,0.1,7.5,SG,11.3,0.494,-2.1,0.064,1
5890,Andrew Bynum,LAL,2008,35,28.8,0.636,0.0,10.2,1.7,0.3,2.1,13.1,C,22.6,0.659,4.2,0.23,1
5895,Matt Carroll,CHA,2008,80,25.2,0.428,0.436,2.8,0.9,0.6,0.2,9.0,SG,10.7,0.5539999999999999,-2.0,0.071,0
5896,Anthony Carter,DEN,2008,70,28.0,0.45799999999999996,0.349,2.9,5.5,1.5,0.4,7.8,PG,12.8,0.531,-0.1,0.092,1
5898,Sam Cassell,TOT,2008,55,23.2,0.43799999999999994,0.303,2.5,3.9,0.7,0.1,11.2,PG,15.4,0.517,-0.9,0.067,0
5901,Josh Childress,ATL,2008,76,29.9,0.5710000000000001,0.36700000000000005,4.9,1.5,0.9,0.6,11.8,SF,17.8,0.647,2.0,0.16,1
5905,Nick Collison,SEA,2008,78,28.5,0.502,0.0,9.4,1.4,0.6,0.8,9.8,PF,15.0,0.537,-1.4,0.098,0
5906,Mike Conley,MEM,2008,53,26.1,0.428,0.33,2.6,4.2,0.8,0.0,9.4,PG,12.6,0.502,-3.0,0.038,0
5908,Daequan Cook,MIA,2008,59,24.4,0.381,0.332,3.0,1.3,0.4,0.2,8.8,SG,7.9,0.48,-5.2,-0.013000000000000001,0
5912,Eddy Curry,NYK,2008,59,25.9,0.546,0.0,4.7,0.5,0.2,0.5,13.2,C,15.0,0.578,-2.8,0.053,0
5914,Erick Dampier,DAL,2008,72,24.4,0.643,0.0,7.5,0.9,0.3,1.5,6.1,C,15.3,0.645,1.1,0.165,1
5916,Marquis Daniels,IND,2008,74,20.9,0.43,0.265,2.9,1.9,1.1,0.2,8.2,SG,11.6,0.48700000000000004,-2.4,0.027999999999999997,0
5922,Carlos Delfino,TOR,2008,82,23.5,0.397,0.382,4.4,1.8,0.8,0.1,9.0,SG,13.6,0.527,0.4,0.1,1
5924,Boris Diaw,PHO,2008,82,28.1,0.47700000000000004,0.317,4.6,3.9,0.7,0.5,8.8,PF,12.0,0.516,-0.8,0.063,1
5929,Travis Diener,IND,2008,66,20.5,0.37,0.318,1.7,3.8,0.5,0.1,6.9,PG,12.2,0.494,-1.4,0.08800000000000001,0
5937,Chris Duhon,CHI,2008,66,22.6,0.387,0.348,1.8,4.0,0.7,0.0,5.8,PG,11.1,0.508,-1.7,0.075,0
5945,Maurice Evans,TOT,2008,75,22.9,0.48100000000000004,0.38799999999999996,2.9,1.1,0.6,0.1,8.9,SG,13.9,0.5710000000000001,1.0,0.135,0
5946,Reggie Evans,PHI,2008,81,23.2,0.439,1.0,7.5,0.8,1.1,0.1,5.2,PF,11.0,0.46299999999999997,-3.0,0.068,1
5947,Jordan Farmar,LAL,2008,82,20.6,0.461,0.371,2.2,2.7,0.9,0.1,9.1,PG,15.4,0.563,1.3,0.111,1
5951,Michael Finley,SAS,2008,82,26.9,0.414,0.37,3.1,1.4,0.4,0.1,10.1,SG,11.4,0.519,-0.6,0.091,1
5952,Derek Fisher,LAL,2008,82,27.4,0.436,0.406,2.1,2.9,1.0,0.0,11.7,PG,13.8,0.556,-0.4,0.121,1
5953,T.J. Ford,TOR,2008,51,23.5,0.469,0.294,2.0,6.1,1.1,0.0,12.1,PG,20.3,0.5329999999999999,2.5,0.13,1
5954,Jeff Foster,IND,2008,77,24.5,0.55,0.0,8.7,1.7,0.7,0.4,6.4,C,15.7,0.568,0.5,0.165,0
5962,Francisco García,SAC,2008,79,26.5,0.46299999999999997,0.391,3.3,1.6,1.2,0.6,12.3,SF,15.1,0.5760000000000001,0.8,0.09699999999999999,0
5974,Ryan Gomes,MIN,2008,82,29.7,0.457,0.33,5.8,1.8,0.8,0.1,12.6,PF,15.7,0.539,-0.1,0.096,0
5983,Jeff Green,SEA,2008,80,28.2,0.42700000000000005,0.276,4.7,1.5,0.6,0.6,10.5,SF,9.8,0.491,-4.1,0.003,0
5985,Willie Green,PHI,2008,74,26.6,0.436,0.285,2.5,2.0,0.7,0.3,12.4,SG,12.8,0.49200000000000005,-1.6,0.05,1
5991,Al Harrington,GSW,2008,81,27.0,0.434,0.375,5.4,1.6,0.9,0.2,13.6,C,15.6,0.547,0.2,0.11800000000000001,0
6002,Brendan Haywood,WAS,2008,80,27.9,0.528,0.0,7.2,0.9,0.4,1.7,10.6,C,18.3,0.5820000000000001,-0.2,0.146,1
6016,Larry Hughes,TOT,2008,68,29.7,0.381,0.345,3.4,2.7,1.5,0.3,12.2,PG-SG,11.9,0.46799999999999997,-2.3,0.042,0
6025,Jarrett Jack,POR,2008,82,27.2,0.431,0.342,2.9,3.8,0.7,0.0,9.9,SG,13.0,0.5579999999999999,-1.2,0.069,0
6034,Marko Jarić,MIN,2008,75,29.2,0.43,0.36200000000000004,3.0,4.1,1.3,0.4,8.3,SG,12.1,0.518,-0.9,0.053,0
6038,Yi Jianlian,MIL,2008,66,25.0,0.42100000000000004,0.28600000000000003,5.2,0.8,0.5,0.8,8.6,PF,11.3,0.485,-3.9,0.022000000000000002,0
6041,Anthony Johnson,TOT,2008,69,22.2,0.43700000000000006,0.452,2.0,3.8,0.8,0.1,5.6,PG,11.2,0.517,-1.6,0.061,0
6050,Fred Jones,NYK,2008,70,25.1,0.42100000000000004,0.385,2.4,2.4,0.7,0.3,7.6,SG,10.9,0.546,-1.3,0.061,0
6051,James Jones,POR,2008,58,22.0,0.43700000000000006,0.444,2.8,0.6,0.4,0.3,8.0,SF,13.6,0.625,1.3,0.139,0
6060,Linas Kleiza,DEN,2008,79,23.9,0.47200000000000003,0.33899999999999997,4.2,1.2,0.6,0.2,11.1,SF,14.4,0.585,-0.9,0.11900000000000001,1
6061,Brevin Knight,LAC,2008,74,22.6,0.40399999999999997,0.0,1.9,4.4,1.4,0.1,4.6,PG,11.4,0.45299999999999996,-1.7,0.06,0
6062,Kyle Korver,TOT,2008,75,23.1,0.44299999999999995,0.375,2.3,1.3,0.6,0.4,9.9,SG-PF,12.8,0.585,0.3,0.11599999999999999,0
6069,David Lee,NYK,2008,81,29.1,0.552,0.0,8.9,1.2,0.7,0.4,10.8,PF,18.0,0.606,0.4,0.151,0
6071,Kyle Lowry,MEM,2008,82,25.5,0.43200000000000005,0.257,3.0,3.6,1.1,0.3,9.6,PG,14.3,0.531,-0.9,0.078,0
6084,Desmond Mason,MIL,2008,59,28.8,0.48200000000000004,0.0,4.3,2.1,0.7,0.5,9.7,SF,12.3,0.519,-2.1,0.040999999999999995,0
6085,Roger Mason,WAS,2008,80,21.4,0.44299999999999995,0.39799999999999996,1.6,1.7,0.5,0.2,9.1,PG,13.8,0.573,0.0,0.096,1
6086,Jason Maxiell,DET,2008,82,21.6,0.5379999999999999,0.0,5.3,0.6,0.3,1.1,7.9,C,16.7,0.5760000000000001,-0.1,0.171,1
6087,Rashad McCants,MIN,2008,75,26.9,0.45299999999999996,0.40700000000000003,2.7,2.2,0.9,0.2,14.9,SG,14.6,0.55,-0.8,0.04,0
6089,Antonio McDyess,DET,2008,78,29.3,0.488,0.0,8.5,1.1,0.8,0.7,8.8,PF,14.1,0.511,-0.5,0.141,1
6092,Jeff McInnis,CHA,2008,54,26.1,0.434,0.158,1.8,4.1,0.4,0.1,4.5,PG,6.5,0.461,-5.4,0.002,0
6096,Darko Miličić,MEM,2008,70,23.8,0.43799999999999994,0.0,6.1,0.8,0.5,1.6,7.2,C,11.0,0.456,-3.8,0.006,0
6100,Paul Millsap,UTA,2008,82,20.8,0.504,0.0,5.6,1.0,0.9,0.9,8.1,PF,16.1,0.5479999999999999,-0.2,0.14800000000000002,1
6103,Nazr Mohammed,TOT,2008,82,20.1,0.515,0.0,6.0,0.9,0.5,0.7,7.8,C,15.8,0.5329999999999999,-2.3,0.098,0
6104,Jamario Moon,TOR,2008,78,27.8,0.485,0.32799999999999996,6.2,1.2,1.0,1.4,8.5,SF,15.0,0.54,1.9,0.126,1
6105,Mikki Moore,SAC,2008,82,29.1,0.5770000000000001,0.0,6.0,1.0,0.4,0.6,8.5,PF,11.5,0.613,-2.4,0.092,0
6108,Troy Murphy,IND,2008,75,28.1,0.455,0.39799999999999996,7.2,2.2,0.7,0.4,12.2,PF,16.0,0.573,1.2,0.141,0
6109,Ronald Murray,TOT,2008,42,20.8,0.42,0.317,2.0,3.4,0.9,0.1,9.4,PG,13.2,0.483,-2.7,0.024,0
6111,Boštjan Nachbar,NJN,2008,75,22.1,0.402,0.359,3.5,1.2,0.6,0.3,9.8,PF,12.4,0.531,-1.8,0.064,0
6112,Eduardo Nájera,DEN,2008,78,21.3,0.473,0.361,4.3,1.2,0.9,0.5,5.9,PF,12.1,0.57,0.2,0.11800000000000001,1
6114,Juan Carlos Navarro,MEM,2008,82,25.8,0.402,0.361,2.6,2.2,0.6,0.0,10.9,SG,11.9,0.54,-2.3,0.031,0
6115,Jameer Nelson,ORL,2008,69,28.4,0.469,0.41600000000000004,3.5,5.6,0.9,0.1,10.9,PG,15.5,0.564,1.2,0.136,1
6116,Rasho Nesterović,TOR,2008,71,20.9,0.55,0.33299999999999996,4.8,1.2,0.3,0.7,7.8,C,16.1,0.565,0.0,0.125,1
6119,Joakim Noah,CHI,2008,74,20.7,0.48200000000000004,0.0,5.6,1.1,0.9,0.9,6.6,C,15.5,0.539,-0.2,0.12,0
6120,Andrés Nocioni,CHI,2008,82,24.6,0.43200000000000005,0.364,4.2,1.2,0.3,0.5,13.2,SF,13.6,0.5489999999999999,-0.8,0.077,0
6124,Jermaine O'Neal,IND,2008,42,28.7,0.439,0.0,6.7,2.2,0.5,2.1,13.6,C,14.4,0.489,-1.8,0.035,0
6125,Shaquille O'Neal*,TOT,2008,61,28.7,0.593,0.0,9.1,1.5,0.5,1.4,13.6,C,17.1,0.589,-1.1,0.078,0
6126,Fabricio Oberto,SAS,2008,82,20.0,0.608,0.0,5.2,1.2,0.5,0.2,4.8,C,13.8,0.615,0.4,0.17800000000000002,1
6132,Travis Outlaw,POR,2008,82,26.7,0.433,0.396,4.6,1.3,0.7,0.8,13.3,PF,15.7,0.499,-0.3,0.071,0
6137,Smush Parker,TOT,2008,28,21.1,0.348,0.231,1.8,3.0,0.9,0.2,5.9,PG,7.0,0.42,-5.5,-0.052000000000000005,0
6141,Sasha Pavlović,CLE,2008,51,23.3,0.36200000000000004,0.298,2.5,1.6,0.6,0.1,7.4,SG,7.2,0.434,-4.9,0.006,1
6143,Kendrick Perkins,BOS,2008,78,24.5,0.615,0.0,6.1,1.1,0.4,1.5,6.9,C,13.3,0.632,0.5,0.156,1
6145,Morris Peterson,NOH,2008,76,23.6,0.41700000000000004,0.39399999999999996,2.7,0.9,0.6,0.1,8.0,SG,11.2,0.5489999999999999,-0.3,0.10099999999999999,1
6151,James Posey,BOS,2008,74,24.6,0.418,0.38,4.4,1.5,1.0,0.3,7.4,PF,12.0,0.5870000000000001,2.5,0.16399999999999998,1
6158,Joel Przybilla,POR,2008,77,23.6,0.5760000000000001,0.0,8.4,0.4,0.2,1.2,4.8,C,12.3,0.611,-1.7,0.113,0
6159,Chris Quinn,MIA,2008,60,22.3,0.424,0.40299999999999997,2.0,3.0,0.8,0.1,7.8,PG,13.8,0.5589999999999999,-0.5,0.092,0
6160,Vladimir Radmanović,LAL,2008,65,22.8,0.45299999999999996,0.406,3.3,1.9,0.7,0.2,8.4,SF,12.6,0.583,0.2,0.113,1
6169,Quentin Richardson,NYK,2008,65,28.3,0.359,0.322,4.8,1.8,0.7,0.2,8.1,SF,8.5,0.444,-2.8,0.008,0
6170,Luke Ridnour,SEA,2008,61,20.0,0.39899999999999997,0.29600000000000004,1.5,4.0,0.6,0.2,6.4,PG,11.3,0.48200000000000004,-3.1,0.035,0
6171,Nate Robinson,NYK,2008,72,26.2,0.423,0.332,3.1,2.9,0.8,0.0,12.7,PG,15.3,0.526,0.0,0.08199999999999999,0
6173,Rajon Rondo,BOS,2008,77,29.9,0.49200000000000005,0.263,4.2,5.1,1.7,0.2,10.6,PG,15.6,0.515,2.1,0.15,1
6178,Kareem Rush,IND,2008,71,21.2,0.401,0.389,2.4,1.3,0.6,0.3,8.3,SG,10.0,0.5,-2.3,0.033,0
6182,Luis Scola,HOU,2008,82,24.7,0.515,0.0,6.4,1.3,0.7,0.2,10.3,PF,16.1,0.5479999999999999,0.0,0.154,1
6183,Thabo Sefolosha,CHI,2008,69,20.8,0.428,0.33,3.7,1.9,0.9,0.4,6.7,SG,11.4,0.49700000000000005,-1.0,0.05,0
6186,Bobby Simmons,MIL,2008,70,21.7,0.42100000000000004,0.35100000000000003,3.2,1.1,0.7,0.1,7.6,SF,10.3,0.504,-3.2,0.022000000000000002,0
6190,Craig Smith,MIN,2008,77,20.1,0.563,0.0,4.6,0.8,0.5,0.2,9.4,PF,16.7,0.59,-1.3,0.109,0
6193,Joe Smith,TOT,2008,77,22.4,0.478,0.0,5.2,0.9,0.4,0.6,10.1,PF,16.1,0.524,-1.1,0.115,0
6196,Kirk Snyder,TOT,2008,36,21.1,0.508,0.217,3.5,1.8,0.6,0.4,7.3,SF-PF,13.3,0.573,-1.8,0.068,0
6198,Jerry Stackhouse,DAL,2008,58,24.3,0.405,0.326,2.3,2.5,0.5,0.2,10.7,SG,13.3,0.523,-0.8,0.077,1
6209,Wally Szczerbiak,TOT,2008,75,23.1,0.431,0.413,2.9,1.4,0.3,0.2,11.5,SF,13.9,0.539,-0.5,0.079,0
6214,Kurt Thomas,TOT,2008,70,22.6,0.49200000000000005,0.0,7.2,1.0,0.8,0.8,6.3,C-PF,14.2,0.514,0.1,0.12300000000000001,0
6217,Al Thornton,LAC,2008,79,27.3,0.429,0.331,4.5,1.2,0.6,0.5,12.7,PF,12.7,0.504,-3.4,0.025,0
