,name,team,year,games_played,mpg,fg%,3pfg%,rebounds,assists,steals,blocks,points_per_game,position,player_efficiency,true_shooting,plus_minus,win_shares_percentage,in_playoff
5401,Renaldo Balkman,DEN,2009,53,14.7,0.5579999999999999,0.28600000000000003,3.8,0.6,0.9,0.4,5.0,PF,16.8,0.585,1.4,0.162,1
5407,Brent Barry,HOU,2009,56,15.3,0.40700000000000003,0.374,1.7,1.4,0.4,0.1,3.7,SG,9.2,0.575,0.1,0.08199999999999999,1
5408,Brandon Bass,DAL,2009,81,19.4,0.496,0.0,4.5,0.5,0.3,0.7,8.5,C,16.4,0.5710000000000001,-1.5,0.124,1
5410,Tony Battie,ORL,2009,77,15.6,0.489,0.222,3.6,0.4,0.3,0.3,4.8,PF,11.9,0.518,-1.6,0.113,0
5412,Nicolas Batum,POR,2009,79,18.4,0.446,0.369,2.8,0.9,0.6,0.5,5.4,SF,12.9,0.555,1.4,0.12300000000000001,1
5413,Jerryd Bayless,POR,2009,53,12.4,0.365,0.259,1.1,1.5,0.3,0.0,4.3,PG,8.2,0.48700000000000004,-5.0,0.019,1
5423,Mark Blount,MIA,2009,20,10.4,0.385,0.40700000000000003,2.1,0.2,0.1,0.4,4.0,C,8.7,0.47200000000000003,-5.8,-0.024,1
5424,Keith Bogans,TOT,2009,65,19.6,0.36700000000000005,0.33899999999999997,3.1,1.0,0.7,0.1,5.6,SG,9.7,0.521,-0.4,0.096,0
5427,Josh Boone,NJN,2009,62,16.0,0.528,0.0,4.2,0.5,0.4,0.8,4.2,C,13.3,0.513,-1.7,0.08900000000000001,0
5431,Bruce Bowen,SAS,2009,80,18.8,0.42200000000000004,0.429,1.8,0.5,0.5,0.2,2.7,SF,5.4,0.539,-2.3,0.07,1
5432,Ryan Bowen,NOH,2009,21,10.4,0.579,0.0,1.1,0.4,0.7,0.2,2.2,SF,10.8,0.585,-0.7,0.125,0
5438,Bobby Brown,TOT,2009,68,13.7,0.392,0.34600000000000003,0.8,1.7,0.3,0.0,5.3,SG-PG,8.9,0.47600000000000003,-5.0,-0.028999999999999998,0
5439,Dee Brown,TOT,2009,19,13.7,0.36700000000000005,0.292,1.5,1.9,0.5,0.0,2.4,PG,6.6,0.449,-5.1,-0.018000000000000002,0
5440,Devin Brown,NOH,2009,63,13.8,0.355,0.289,1.9,0.9,0.5,0.1,5.2,SG,9.7,0.45899999999999996,-4.3,0.006999999999999999,0
5441,Kwame Brown,DET,2009,58,17.2,0.5329999999999999,0.0,5.0,0.6,0.4,0.4,4.2,C,11.5,0.546,-2.5,0.09300000000000001,1
5444,Greg Buckner,MEM,2009,63,13.9,0.384,0.255,2.1,0.9,0.5,0.1,2.5,SF,6.3,0.456,-4.0,0.019,0
5448,Will Bynum,DET,2009,57,14.1,0.456,0.158,1.3,2.8,0.6,0.0,7.2,PG,17.4,0.52,0.1,0.078,1
5451,Brian Cardinal,MIN,2009,64,14.2,0.385,0.326,2.2,1.2,0.6,0.2,3.0,PF,8.1,0.515,-2.4,0.045,0
5452,Rodney Carney,MIN,2009,67,17.9,0.41600000000000004,0.35,1.9,0.4,0.7,0.4,7.2,SG,12.1,0.532,-0.8,0.059000000000000004,0
5453,Matt Carroll,TOT,2009,55,11.2,0.38,0.245,1.3,0.5,0.4,0.1,3.0,SG,5.5,0.451,-4.8,-0.008,0
5461,Jason Collins,MIN,2009,31,13.6,0.314,0.0,2.3,0.4,0.3,0.4,1.8,C,3.3,0.34600000000000003,-7.2,-0.018000000000000002,0
5462,Mardy Collins,TOT,2009,48,18.5,0.425,0.419,2.2,2.3,0.6,0.2,5.2,PG-SG,9.5,0.47,-3.5,-0.003,0
5469,Javaris Crittenton,TOT,2009,63,18.6,0.46,0.133,2.6,2.4,0.6,0.1,5.0,PG-SG,10.4,0.48700000000000004,-4.3,0.0,0
5474,Antonio Daniels,TOT,2009,74,13.8,0.419,0.36700000000000005,1.0,2.4,0.4,0.0,4.1,PG,12.1,0.536,-2.6,0.068,0
5479,Paul Davis,LAC,2009,27,11.9,0.408,0.0,2.5,0.4,0.4,0.1,4.0,PF,10.7,0.474,-4.4,0.037000000000000005,0
5483,Yakhouba Diawara,MIA,2009,63,13.5,0.35,0.313,1.3,0.4,0.2,0.1,3.4,SF,6.4,0.473,-4.2,0.028999999999999998,1
5484,Travis Diener,IND,2009,55,13.1,0.413,0.39,1.6,2.2,0.5,0.1,3.7,PG,13.7,0.555,0.9,0.125,0
5486,DeSagana Diop,TOT,2009,75,13.8,0.433,0.0,3.6,0.4,0.4,0.7,2.3,C,9.7,0.425,-2.8,0.065,0
5487,Juan Dixon,WAS,2009,50,16.3,0.395,0.33299999999999996,1.3,2.4,0.7,0.1,5.2,PG,9.3,0.478,-4.4,-0.031,0
5490,Quincy Douby,TOT,2009,27,11.1,0.382,0.304,1.2,0.9,0.2,0.2,4.3,PG,10.2,0.486,-3.5,0.008,0
5491,Chris Douglas-Roberts,NJN,2009,44,13.3,0.46,0.25,1.1,1.2,0.3,0.2,4.9,SG,12.2,0.531,-2.5,0.046,0
5492,Goran Dragić,PHO,2009,55,13.2,0.39299999999999996,0.37,1.9,2.0,0.5,0.1,4.5,PG,9.8,0.48700000000000004,-4.3,0.005,0
5493,Jared Dudley,TOT,2009,68,17.0,0.47700000000000004,0.392,3.0,0.8,0.8,0.1,5.5,SF,13.5,0.562,0.2,0.114,0
5499,Francisco Elson,MIL,2009,59,16.6,0.491,0.25,3.9,0.5,0.6,0.6,3.4,C,10.3,0.537,-2.2,0.08900000000000001,0
5500,Melvin Ely,NOH,2009,31,12.0,0.389,0.0,2.1,0.6,0.1,0.3,3.1,C,6.0,0.43799999999999994,-7.3,-0.008,0
5502,Reggie Evans,PHI,2009,79,14.4,0.444,0.0,4.6,0.3,0.5,0.1,3.3,PF,10.4,0.514,-4.2,0.079,1
5503,Jordan Farmar,LAL,2009,65,18.3,0.391,0.336,1.8,2.4,0.9,0.2,6.4,PG,9.9,0.466,-2.6,0.034,1
5514,Channing Frye,POR,2009,63,11.8,0.423,0.33299999999999996,2.2,0.4,0.3,0.3,4.2,PF,10.0,0.465,-4.2,0.054000000000000006,1
5515,Dan Gadzuric,MIL,2009,67,14.0,0.48,0.0,3.8,0.6,0.5,0.6,4.0,C,12.2,0.495,-2.5,0.094,0
5516,Danilo Gallinari,NYK,2009,28,14.7,0.44799999999999995,0.444,2.0,0.5,0.5,0.1,6.1,SG,13.4,0.621,0.6,0.11900000000000001,0
5523,Devean George,DAL,2009,43,16.5,0.38,0.289,1.8,0.3,0.5,0.3,3.4,SF,7.0,0.485,-2.8,0.042,1
5532,Marcin Gortat,ORL,2009,63,12.6,0.5670000000000001,1.0,4.5,0.2,0.3,0.8,3.8,PF,17.0,0.578,1.1,0.20199999999999999,0
5533,Joey Graham,TOR,2009,78,19.8,0.48100000000000004,0.188,3.7,0.6,0.4,0.2,7.7,SF,11.9,0.542,-3.5,0.068,0
5534,Stephen Graham,IND,2009,52,13.2,0.414,0.303,1.8,0.6,0.2,0.1,5.4,SG,8.5,0.498,-6.0,0.001,0
5536,Aaron Gray,CHI,2009,56,12.8,0.485,0.0,3.9,0.8,0.3,0.3,3.5,C,11.5,0.508,-3.4,0.086,1
5540,Donté Greene,SAC,2009,55,13.2,0.326,0.26,1.6,0.5,0.3,0.3,3.8,SF,5.2,0.41600000000000004,-6.8,-0.07400000000000001,0
5542,Malik Hairston,SAS,2009,15,10.3,0.49,0.0,1.9,0.9,0.4,0.5,3.3,SG,12.0,0.48,-2.0,0.045,1
5544,Matt Harpring,UTA,2009,63,11.0,0.461,0.0,2.0,0.4,0.5,0.1,4.4,SG,12.3,0.508,-2.8,0.086,1
5551,Chuck Hayes,HOU,2009,71,12.1,0.37200000000000005,0.0,3.5,0.6,0.5,0.3,1.3,C,7.8,0.375,-1.5,0.092,1
5554,Luther Head,TOT,2009,32,15.6,0.382,0.37,1.6,1.8,0.5,0.1,4.7,PG-SG,9.9,0.48200000000000004,-2.0,0.057999999999999996,0
5555,Walter Herrmann,DET,2009,59,10.7,0.396,0.342,1.8,0.4,0.1,0.1,3.8,SF,11.4,0.514,-1.4,0.07400000000000001,1
5556,Roy Hibbert,IND,2009,70,14.4,0.47100000000000003,0.0,3.5,0.7,0.3,1.1,7.1,C,16.1,0.51,-3.0,0.102,0
5557,J.J. Hickson,CLE,2009,62,11.4,0.515,0.0,2.7,0.1,0.2,0.5,4.0,C,12.5,0.5479999999999999,-3.2,0.10099999999999999,1
5559,George Hill,SAS,2009,77,16.5,0.40299999999999997,0.32899999999999996,2.1,1.8,0.6,0.3,5.7,PG,11.6,0.502,-1.8,0.08,1
5565,Eddie House,BOS,2009,81,18.3,0.445,0.444,1.9,1.1,0.8,0.1,8.5,PG,15.4,0.5920000000000001,3.5,0.158,1
5568,Juwan Howard,TOT,2009,42,11.2,0.51,0.0,1.8,0.6,0.2,0.1,4.1,SF-PF,10.9,0.534,-3.6,0.067,0
5577,Royal Ivey,PHI,2009,71,12.1,0.332,0.342,1.1,0.6,0.5,0.1,3.0,SG,7.6,0.465,-2.2,0.052000000000000005,1
5586,Marko Jarić,MEM,2009,53,11.4,0.331,0.39299999999999996,1.2,1.4,0.5,0.2,2.6,SG,7.3,0.41700000000000004,-4.3,-0.03,0
5593,Amir Johnson,DET,2009,62,14.7,0.595,0.0,3.7,0.3,0.3,1.0,3.5,PF,13.5,0.608,-1.4,0.142,1
5594,Anthony Johnson,ORL,2009,80,18.5,0.40399999999999997,0.391,1.8,2.5,0.6,0.1,5.3,PG,10.3,0.505,-0.8,0.091,0
5598,Dahntay Jones,DEN,2009,79,18.1,0.45799999999999996,0.647,2.1,1.0,0.6,0.2,5.4,SG,9.0,0.5329999999999999,-2.9,0.067,1
5602,James Jones,MIA,2009,40,15.8,0.369,0.344,1.6,0.5,0.3,0.4,4.2,SF,8.4,0.52,-2.7,0.065,1
5603,Solomon Jones,ATL,2009,63,10.7,0.604,0.5,2.3,0.2,0.1,0.5,3.0,C,12.0,0.655,-2.7,0.138,1
5604,DeAndre Jordan,LAC,2009,53,14.5,0.633,0.0,4.5,0.2,0.2,1.1,4.3,C,14.1,0.585,-3.3,0.079,0
5611,Brevin Knight,UTA,2009,74,12.7,0.349,0.0,1.2,2.6,0.9,0.1,2.4,PG,9.5,0.414,-1.9,0.035,1
5613,Kosta Koufos,UTA,2009,48,11.8,0.508,0.0,2.9,0.4,0.3,0.6,4.7,C,15.2,0.54,-1.4,0.11199999999999999,1
5615,Rob Kurz,GSW,2009,40,11.1,0.389,0.395,2.0,0.5,0.4,0.5,3.9,PF,11.8,0.513,-2.7,0.07400000000000001,0
5617,Acie Law,ATL,2009,55,10.2,0.374,0.31,1.1,1.6,0.2,0.1,2.9,PG,10.6,0.49,-2.9,0.062,1
5621,Shaun Livingston,TOT,2009,12,19.3,0.517,0.0,2.3,1.7,0.6,0.2,5.9,PG,12.1,0.551,-2.5,0.07400000000000001,0
5623,Robin Lopez,PHO,2009,60,10.2,0.518,0.0,2.0,0.1,0.2,0.7,3.2,C,11.6,0.5660000000000001,-3.4,0.083,0
5626,Tyronn Lue,TOT,2009,44,11.8,0.43799999999999994,0.435,1.0,1.4,0.2,0.0,4.2,PG,10.3,0.537,-0.9,0.078,0
5629,Jamaal Magloire,MIA,2009,55,12.9,0.496,0.0,4.0,0.4,0.2,0.5,2.9,C,10.6,0.505,-4.5,0.08900000000000001,1
5630,Stephon Marbury,BOS,2009,23,18.0,0.342,0.24,1.2,3.3,0.4,0.1,3.8,PG,4.4,0.377,-6.1,-0.038,1
5632,Sean Marks,NOH,2009,60,14.0,0.485,0.2,3.1,0.2,0.1,0.6,3.2,C,8.8,0.521,-4.8,0.067,0
5639,Jason Maxiell,DET,2009,78,18.1,0.575,0.0,4.2,0.3,0.3,0.8,5.8,C,15.8,0.58,-0.6,0.141,1
5640,Sean May,CHA,2009,24,12.5,0.39799999999999996,1.0,2.9,0.4,0.2,0.2,3.9,PF,6.2,0.435,-7.4,-0.045,0
5643,Rashad McCants,TOT,2009,58,19.0,0.39299999999999996,0.33299999999999996,1.9,1.2,0.8,0.2,9.6,SG,13.0,0.504,-1.9,0.025,0
5645,JaVale McGee,WAS,2009,75,15.2,0.494,0.0,3.9,0.3,0.4,1.0,6.5,C,17.0,0.534,-2.9,0.084,0
5649,Pops Mensah-Bonsu,TOT,2009,22,12.9,0.379,0.0,5.1,0.3,0.4,0.2,5.0,PF,14.5,0.447,-5.5,0.057999999999999996,0
5653,Darko Miličić,MEM,2009,61,17.0,0.515,0.0,4.3,0.6,0.4,0.8,5.5,C,13.8,0.5329999999999999,-2.0,0.08800000000000001,0
5662,Mikki Moore,TOT,2009,70,17.2,0.5529999999999999,0.0,3.7,0.8,0.2,0.3,3.9,PF-C,8.9,0.593,-3.5,0.083,0
5664,Adam Morrison,TOT,2009,52,13.7,0.359,0.33299999999999996,1.5,0.8,0.2,0.1,4.0,SF,5.7,0.44799999999999995,-4.8,0.001,0
5669,Eduardo Nájera,NJN,2009,27,11.8,0.446,0.2,2.5,0.7,0.4,0.1,2.9,PF,7.7,0.47200000000000003,-4.3,0.01,0
5671,DeMarcus Nelson,GSW,2009,13,13.2,0.444,0.0,1.8,1.0,0.7,0.2,4.1,PG,6.5,0.44,-5.5,-0.071,0
5673,Rasho Nesterović,IND,2009,70,17.3,0.513,0.0,3.4,1.6,0.4,0.5,6.8,C,14.1,0.524,-0.9,0.086,0
5677,Steve Novak,LAC,2009,71,16.4,0.444,0.41600000000000004,1.8,0.6,0.3,0.1,6.9,PF,13.5,0.606,-0.4,0.092,0
5682,Fabricio Oberto,SAS,2009,54,12.5,0.5870000000000001,0.0,2.6,1.1,0.1,0.2,2.6,C,10.6,0.595,-2.2,0.11900000000000001,1
5687,Kevin Ollie,MIN,2009,50,17.0,0.40700000000000003,0.0,1.5,2.3,0.4,0.1,4.0,PG,9.9,0.525,-3.1,0.067,0
5689,Zaza Pachulia,ATL,2009,77,19.1,0.49700000000000005,0.0,5.7,0.7,0.5,0.3,6.2,C,14.1,0.5710000000000001,-2.6,0.127,1
5693,Sasha Pavlović,CLE,2009,66,16.0,0.42200000000000004,0.41,1.9,1.1,0.3,0.2,4.6,SF,8.6,0.51,-2.1,0.077,1
5696,Morris Peterson,NOH,2009,43,12.0,0.39899999999999997,0.38799999999999996,2.0,0.4,0.3,0.0,4.4,SG,10.7,0.499,-2.1,0.057999999999999996,0
5697,Johan Petro,TOT,2009,49,11.4,0.415,0.0,3.2,0.3,0.4,0.3,3.3,C,8.1,0.429,-5.4,0.018000000000000002,0
5701,Leon Powe,BOS,2009,70,17.5,0.524,0.0,4.9,0.7,0.3,0.5,7.7,PF,17.2,0.591,-0.3,0.192,1
5702,Josh Powell,LAL,2009,60,11.7,0.444,0.0,2.9,0.5,0.2,0.3,4.2,PF,9.9,0.479,-6.4,0.043,1
5703,Ronnie Price,UTA,2009,52,14.2,0.379,0.311,1.3,2.1,0.8,0.1,4.0,PG,8.5,0.465,-3.5,0.009000000000000001,1
5707,Chris Quinn,MIA,2009,66,14.6,0.408,0.409,1.1,2.0,0.4,0.0,5.1,PG,12.9,0.539,-1.0,0.10400000000000001,1
5708,Vladimir Radmanović,TOT,2009,78,18.5,0.42100000000000004,0.401,2.8,1.0,0.6,0.2,6.9,SF,11.0,0.5489999999999999,-0.7,0.062,0
5709,Anthony Randolph,GSW,2009,63,17.9,0.462,0.0,5.8,0.8,0.7,1.2,7.9,PF,16.9,0.506,-2.3,0.069,0
5712,Theo Ratliff,PHI,2009,46,12.6,0.531,0.0,2.8,0.2,0.4,1.0,1.9,C,11.2,0.56,-0.4,0.115,1
5714,J.J. Redick,ORL,2009,64,17.4,0.391,0.374,1.7,1.1,0.3,0.0,6.0,SG,9.9,0.562,-1.0,0.098,0
5721,Sergio Rodríguez,POR,2009,80,15.3,0.392,0.325,1.6,3.6,0.7,0.0,4.5,PG,12.5,0.491,-1.4,0.068,1
5724,Malik Rose,TOT,2009,38,12.4,0.344,0.0,2.5,0.9,0.3,0.1,3.4,PF,5.3,0.424,-7.1,-0.039,0
5725,Quinton Ross,MEM,2009,68,17.1,0.382,0.375,1.9,0.7,0.5,0.2,3.9,SF,6.9,0.478,-3.6,0.025,0
5732,Brian Scalabrine,BOS,2009,39,12.9,0.42100000000000004,0.39299999999999996,1.3,0.5,0.2,0.3,3.5,C,7.4,0.5579999999999999,-1.5,0.105,1
5742,James Singleton,DAL,2009,62,14.3,0.529,0.325,4.0,0.3,0.4,0.5,5.1,PF,16.4,0.615,-0.5,0.163,1
5743,Brian Skinner,LAC,2009,51,16.5,0.449,0.0,4.0,0.5,0.3,1.0,4.2,PF,10.6,0.474,-4.4,0.024,0
5744,Craig Smith,MIN,2009,74,19.7,0.562,0.0,3.8,1.1,0.4,0.3,10.1,PF,16.9,0.599,-0.6,0.10400000000000001,0
5746,Joe Smith,TOT,2009,57,19.3,0.46799999999999997,0.429,4.6,0.7,0.3,0.7,6.6,C,13.8,0.507,-1.2,0.11800000000000001,0
5748,Will Solomon,TOT,2009,53,13.4,0.429,0.326,1.2,2.5,0.5,0.1,5.0,PG,12.5,0.506,-1.9,0.033,0
5749,Darius Songaila,WAS,2009,77,19.8,0.532,0.0,2.9,1.2,0.8,0.3,7.4,C,13.9,0.57,-2.0,0.076,0
5750,Marreese Speights,PHI,2009,79,16.0,0.502,0.25,3.7,0.4,0.3,0.7,7.7,C,17.9,0.5429999999999999,-1.4,0.146,1
5756,Robert Swift,OKC,2009,26,13.2,0.521,0.0,3.4,0.3,0.2,0.7,3.3,C,11.5,0.551,-2.5,0.10400000000000001,0
5759,Mike Taylor,LAC,2009,51,15.1,0.41200000000000003,0.325,1.7,2.1,0.7,0.0,5.7,PG,10.1,0.47700000000000004,-5.2,-0.027999999999999997,0
5762,Etan Thomas,WAS,2009,26,11.8,0.485,0.0,2.5,0.2,0.1,0.7,3.1,C,10.1,0.525,-4.9,0.018000000000000002,0
5764,Kurt Thomas,SAS,2009,79,17.8,0.503,0.0,5.1,0.8,0.4,0.7,4.3,PF,14.0,0.53,-0.3,0.152,1
5765,Tim Thomas,TOT,2009,64,19.5,0.43200000000000005,0.413,3.1,1.1,0.5,0.2,8.5,PF,12.2,0.555,-1.3,0.065,0
5769,Anthony Tolliver,SAS,2009,19,10.9,0.292,0.22,2.2,0.9,0.3,0.1,2.7,PF,7.6,0.375,-3.9,0.01,1
5773,Ime Udoka,SAS,2009,67,15.4,0.38299999999999995,0.32799999999999996,2.8,0.8,0.5,0.2,4.3,SF,9.5,0.47,-1.6,0.057999999999999996,1
5775,Roko Ukić,TOR,2009,72,12.4,0.38,0.177,1.0,2.1,0.4,0.0,4.2,PG,9.8,0.43,-4.6,-0.019,0
5780,Sasha Vujačić,LAL,2009,80,16.2,0.387,0.363,1.7,1.4,1.0,0.1,5.8,SG,12.6,0.531,0.8,0.138,1
5782,Von Wafer,HOU,2009,63,19.4,0.447,0.39,1.8,1.1,0.6,0.1,9.7,SG,14.7,0.541,0.2,0.10300000000000001,1
5787,Luke Walton,LAL,2009,65,17.9,0.436,0.298,2.8,2.7,0.5,0.2,5.0,SF,11.3,0.491,-1.0,0.083,1
5800,Chris Wilcox,TOT,2009,62,16.9,0.49700000000000005,0.0,4.5,0.8,0.4,0.3,7.2,C,13.3,0.518,-3.8,0.048,0
5801,Damien Wilkins,OKC,2009,41,15.5,0.36200000000000004,0.375,1.7,0.9,0.5,0.2,5.3,SG,8.3,0.467,-4.7,0.002,0
5809,Sean Williams,NJN,2009,33,11.1,0.41700000000000004,0.0,2.4,0.4,0.2,0.9,2.4,PF,8.8,0.465,-4.8,0.036000000000000004,0
5810,Shawne Williams,DAL,2009,15,11.3,0.28600000000000003,0.059000000000000004,3.1,0.1,0.1,0.6,2.8,SF,7.5,0.345,-6.5,-0.012,1
5811,Shelden Williams,TOT,2009,45,11.4,0.446,0.0,3.4,0.3,0.5,0.4,4.1,PF,13.7,0.503,-3.5,0.048,0
5814,Brandan Wright,GSW,2009,39,17.6,0.528,0.0,4.0,0.5,0.6,0.9,8.3,PF,18.7,0.57,0.1,0.131,0
5816,Julian Wright,NOH,2009,54,14.3,0.466,0.095,2.8,0.8,0.6,0.4,4.4,SF,12.6,0.479,-0.9,0.048,0
5822,Arron Afflalo,DET,2008,75,12.9,0.41100000000000003,0.20800000000000002,1.8,0.7,0.4,0.1,3.7,SG,10.2,0.494,-1.5,0.092,1
5824,Blake Ahearn,MIA,2008,12,14.8,0.263,0.294,1.6,1.6,0.5,0.0,5.8,PG,9.0,0.495,-4.8,-0.006,0
5826,Malik Allen,TOT,2008,73,15.0,0.48,0.5,2.7,0.6,0.3,0.4,4.6,PF,9.8,0.5,-3.5,0.045,0
5828,Tony Allen,BOS,2008,75,18.3,0.434,0.316,2.2,1.5,0.8,0.3,6.6,SG,10.7,0.527,-1.7,0.09300000000000001,1
5834,Derek Anderson,CHA,2008,28,14.1,0.376,0.365,1.9,1.6,0.4,0.0,5.0,SG,10.0,0.49700000000000005,-3.2,0.032,0
5838,Trevor Ariza,TOT,2008,35,15.6,0.507,0.278,3.1,1.3,0.9,0.3,5.5,SF,16.1,0.568,2.8,0.157,0
5839,Darrell Armstrong,NJN,2008,50,11.0,0.364,0.33299999999999996,1.3,1.5,0.6,0.0,2.5,PG,8.7,0.499,-2.7,0.024,0
5840,Hilton Armstrong,NOH,2008,65,11.3,0.45299999999999996,0.0,2.5,0.4,0.2,0.5,2.7,C,7.7,0.498,-5.8,0.032,1
5842,Chucky Atkins,DEN,2008,24,14.7,0.344,0.316,1.3,2.0,0.4,0.0,4.7,SG,8.9,0.449,-3.0,0.04,1
5845,Renaldo Balkman,NYK,2008,65,14.6,0.489,0.083,3.3,0.6,0.7,0.5,3.4,SF,11.5,0.49200000000000005,-1.8,0.065,0
5846,Marcus Banks,TOT,2008,36,15.8,0.45,0.392,1.3,1.7,0.4,0.4,6.6,PG,12.6,0.579,-1.5,0.068,0
5848,J.J. Barea,DAL,2008,44,10.5,0.418,0.389,1.1,1.3,0.3,0.0,4.3,PG,11.7,0.515,-1.9,0.052000000000000005,1
5850,Matt Barnes,GSW,2008,73,19.4,0.423,0.293,4.4,1.9,0.7,0.5,6.7,PF,12.9,0.51,-0.2,0.077,0
5852,Earl Barron,MIA,2008,46,19.3,0.40399999999999997,0.077,4.3,0.6,0.4,0.2,7.1,C,9.4,0.446,-7.2,-0.019,0
5853,Brent Barry,SAS,2008,31,17.9,0.48100000000000004,0.429,1.8,1.7,0.5,0.1,7.1,SF,16.7,0.655,3.6,0.203,1
5854,Brandon Bass,DAL,2008,79,19.7,0.499,0.0,4.4,0.7,0.3,0.6,8.3,C,15.9,0.564,-0.4,0.132,1
5868,Matt Bonner,SAS,2008,68,12.5,0.41600000000000004,0.336,2.8,0.5,0.2,0.3,4.8,PF,12.4,0.525,-1.5,0.11,1
5874,Ryan Bowen,NOH,2008,53,12.5,0.49,0.0,1.9,0.5,0.6,0.2,2.2,SF,9.9,0.505,-0.8,0.107,1
5875,Earl Boykins,CHA,2008,36,16.0,0.355,0.318,0.9,2.7,0.4,0.0,5.1,PG,10.0,0.467,-4.8,0.001,0
5880,Aaron Brooks,HOU,2008,51,11.9,0.413,0.33,1.1,1.7,0.3,0.1,5.2,PG,13.1,0.535,-0.2,0.11199999999999999,1
5883,Kwame Brown,TOT,2008,38,18.8,0.507,0.0,4.9,1.2,0.6,0.6,4.8,C,10.1,0.49700000000000005,-2.3,0.043,0
5884,P.J. Brown,BOS,2008,18,11.6,0.341,0.0,3.8,0.6,0.3,0.4,2.2,PF,10.2,0.406,-2.7,0.11599999999999999,1
5885,Shannon Brown,TOT,2008,21,11.4,0.349,0.3,1.0,0.8,0.5,0.1,5.4,SG,6.3,0.41100000000000003,-7.9,-0.102,0
5887,Greg Buckner,MIN,2008,31,16.8,0.385,0.3,2.1,1.3,0.7,0.1,4.0,SG,7.2,0.489,-4.1,0.008,0
5889,Rasual Butler,NOH,2008,51,17.2,0.35,0.331,2.0,0.7,0.3,0.4,4.9,SF,8.8,0.46,-1.9,0.063,1
5893,Brian Cardinal,MEM,2008,37,11.9,0.341,0.309,2.6,0.6,0.3,0.1,3.4,PF,7.3,0.461,-5.2,0.003,0
5894,Rodney Carney,PHI,2008,70,14.8,0.40299999999999997,0.317,2.1,0.5,0.6,0.3,5.8,SF,12.1,0.478,-1.7,0.075,1
5900,Wilson Chandler,NYK,2008,35,19.6,0.43799999999999994,0.3,3.6,0.9,0.4,0.5,7.3,SF,11.7,0.48,-4.0,0.038,0
5902,Jarron Collins,UTA,2008,70,10.0,0.439,0.0,1.7,0.5,0.1,0.1,1.7,C,6.1,0.515,-3.4,0.07,1
5903,Jason Collins,TOT,2008,74,15.8,0.469,0.0,2.4,0.3,0.3,0.3,1.9,C,3.4,0.48100000000000004,-6.7,0.005,0
5904,Mardy Collins,NYK,2008,46,13.8,0.326,0.25,1.6,1.9,0.5,0.2,3.2,SG,5.9,0.37799999999999995,-6.4,-0.079,0
5907,Brian Cook,TOT,2008,51,12.3,0.376,0.374,2.1,0.5,0.3,0.2,4.7,PF,8.6,0.489,-3.8,0.028999999999999998,0
5910,Javaris Crittenton,TOT,2008,50,13.6,0.42100000000000004,0.27,2.2,1.0,0.4,0.0,5.6,SG,11.0,0.499,-4.1,0.004,0
5911,Austin Croshere,GSW,2008,44,10.4,0.445,0.361,2.4,0.7,0.2,0.1,3.9,PF,13.2,0.573,-1.1,0.11199999999999999,0
5919,Glen Davis,BOS,2008,69,13.6,0.484,0.0,3.0,0.4,0.4,0.3,4.5,C,11.3,0.545,-3.0,0.128,1
5925,Yakhouba Diawara,DEN,2008,54,10.0,0.41,0.318,1.1,0.7,0.1,0.1,2.8,SG,8.1,0.518,-3.6,0.065,1
5927,Dan Dickau,LAC,2008,67,15.5,0.419,0.33299999999999996,1.4,2.6,0.5,0.0,5.3,PG,12.5,0.53,-1.7,0.071,0
5930,Ike Diogu,IND,2008,30,10.2,0.478,0.0,2.8,0.3,0.2,0.1,5.6,PF,17.2,0.5429999999999999,-3.2,0.115,0
5931,DeSagana Diop,TOT,2008,79,16.4,0.522,0.0,5.0,0.5,0.3,1.1,2.9,C,12.5,0.536,-0.6,0.113,0
5932,Juan Dixon,TOT,2008,53,12.6,0.41100000000000003,0.41700000000000004,1.4,1.8,0.4,0.0,5.0,PG,11.3,0.488,-2.3,0.026000000000000002,0
5933,Michael Doleac,MIN,2008,24,10.7,0.444,0.0,2.0,0.3,0.4,0.4,2.4,C,7.5,0.446,-4.4,0.005,0
5934,Keyon Dooling,ORL,2008,72,18.5,0.46799999999999997,0.33799999999999997,1.4,1.8,0.5,0.1,8.1,PG,14.1,0.5720000000000001,-0.6,0.132,1
5935,Quincy Douby,SAC,2008,74,11.8,0.39399999999999996,0.344,1.1,0.7,0.4,0.2,4.8,PG,9.7,0.495,-3.4,0.0,0
5936,Jared Dudley,CHA,2008,73,19.0,0.46799999999999997,0.22,3.9,1.1,0.8,0.1,5.8,PF,13.6,0.528,-0.7,0.1,0
5943,Francisco Elson,TOT,2008,63,12.9,0.39,0.0,3.2,0.4,0.2,0.3,3.3,C,6.9,0.41600000000000004,-6.3,-0.001,0
5944,Melvin Ely,NOH,2008,52,11.9,0.47200000000000003,0.0,2.8,0.4,0.1,0.3,3.9,C,9.0,0.491,-5.2,0.022000000000000002,1
5948,Nick Fazekas,TOT,2008,26,10.3,0.561,0.0,3.4,0.4,0.3,0.4,4.1,PF,19.6,0.584,0.5,0.14800000000000002,0
5959,Channing Frye,POR,2008,78,17.2,0.488,0.3,4.5,0.7,0.4,0.3,6.8,C,14.8,0.529,-1.8,0.114,0
