,name,team,year,games_played,mpg,fg%,3pfg%,rebounds,assists,steals,blocks,points_per_game,position,player_efficiency,true_shooting,plus_minus,win_shares_percentage,in_playoff
8000,Jalen Rose,TOT,2004,66,37.8,0.402,0.342,4.0,5.0,0.8,0.3,15.5,PG-SF,12.4,0.485,-2.6,0.028999999999999998,0
8019,Eric Snow,PHI,2004,82,36.2,0.413,0.111,3.4,6.9,1.2,0.1,10.3,PG,13.5,0.494,-1.3,0.09,0
8021,Latrell Sprewell,MIN,2004,82,37.8,0.409,0.331,3.8,3.5,1.1,0.3,16.8,SF,14.7,0.493,-0.3,0.08800000000000001,1
8024,DeShawn Stevenson,TOT,2004,80,30.6,0.43200000000000005,0.268,3.7,2.0,0.7,0.2,11.4,SG-SF,11.6,0.473,-3.0,0.028999999999999998,0
8026,Peja Stojaković,SAC,2004,81,40.3,0.48,0.433,6.3,2.1,1.3,0.2,24.2,SF,21.8,0.624,3.9,0.198,1
8027,Damon Stoudamire,POR,2004,82,38.0,0.401,0.365,3.8,6.1,1.2,0.1,13.4,PG,14.8,0.508,0.2,0.091,0
8028,Amar'e Stoudemire,PHO,2004,55,36.8,0.475,0.2,9.0,1.4,1.2,1.6,20.6,PF,19.8,0.536,0.1,0.105,0
8037,Jason Terry,ATL,2004,81,37.3,0.41700000000000004,0.34700000000000003,4.1,5.4,1.5,0.2,16.8,PG,16.2,0.519,0.3,0.08,0
8039,Kenny Thomas,PHI,2004,74,36.5,0.469,0.2,10.1,1.5,1.1,0.4,13.6,PF,15.9,0.527,-0.7,0.11800000000000001,0
8040,Kurt Thomas,NYK,2004,80,31.9,0.473,0.0,8.3,1.9,0.7,1.0,11.1,PF,14.1,0.503,-0.8,0.094,1
8041,Tim Thomas,TOT,2004,66,31.7,0.446,0.376,4.8,1.9,1.0,0.3,14.7,SF,15.1,0.534,0.2,0.09300000000000001,0
8051,Nick Van Exel,GSW,2004,39,32.2,0.39,0.307,2.7,5.3,0.5,0.1,12.6,PG,13.1,0.469,-1.4,0.045,0
8052,Keith Van Horn,TOT,2004,72,32.5,0.45399999999999996,0.39899999999999997,7.0,1.7,0.9,0.5,16.1,SF,17.8,0.564,1.2,0.129,0
8056,Dwyane Wade,MIA,2004,61,34.9,0.465,0.302,4.0,4.5,1.4,0.6,16.2,PG,17.6,0.53,1.4,0.10300000000000001,1
8058,Antoine Walker,DAL,2004,82,34.6,0.428,0.26899999999999996,8.3,4.5,0.8,0.8,14.0,PF,15.8,0.475,0.5,0.066,1
8060,Ben Wallace,DET,2004,81,37.7,0.42100000000000004,0.125,12.4,1.7,1.8,3.0,9.5,C,17.3,0.441,3.5,0.16,1
8063,Rasheed Wallace,TOT,2004,68,35.1,0.436,0.331,6.8,2.3,0.9,1.8,16.0,PF,17.8,0.51,2.3,0.125,0
8068,Chris Webber,SAC,2004,23,36.1,0.413,0.2,8.7,4.6,1.3,0.9,18.7,PF,17.2,0.456,-0.6,0.061,1
8071,David Wesley,NOH,2004,61,32.8,0.389,0.32299999999999995,2.2,2.9,1.2,0.2,14.0,SG,12.6,0.483,-1.5,0.067,1
8079,Alvin Williams,TOR,2004,56,30.9,0.405,0.292,2.7,4.0,1.0,0.2,8.8,SG,11.4,0.46299999999999997,-1.9,0.057999999999999996,0
8091,Metta World Peace,IND,2004,73,37.2,0.42100000000000004,0.31,5.3,3.7,2.1,0.7,18.3,SF,18.2,0.511,3.5,0.141,1
8095,Shareef Abdur-Rahim,ATL,2003,81,38.1,0.478,0.35,8.4,3.0,1.1,0.5,19.9,PF,19.9,0.5660000000000001,1.6,0.151,0
8098,Ray Allen*,TOT,2003,76,37.9,0.439,0.377,5.0,4.4,1.4,0.2,22.5,SG,21.3,0.565,3.6,0.152,0
8102,Derek Anderson,POR,2003,76,33.6,0.42700000000000005,0.35,3.5,4.3,1.2,0.2,13.9,PG,16.9,0.556,2.3,0.153,1
8106,Gilbert Arenas,GSW,2003,82,35.0,0.431,0.348,4.7,6.3,1.5,0.2,18.3,PG,18.6,0.54,1.3,0.109,0
8114,Brent Barry,SEA,2003,75,33.1,0.45799999999999996,0.40299999999999997,4.0,5.1,1.5,0.2,10.3,SG,15.8,0.597,2.6,0.141,0
8120,Shane Battier,MEM,2003,78,30.6,0.483,0.39799999999999996,4.4,1.3,1.3,1.1,9.7,SF,15.0,0.597,2.3,0.126,0
8126,Mike Bibby,SAC,2003,55,33.4,0.47,0.409,2.7,5.2,1.3,0.1,15.9,PG,17.6,0.5589999999999999,1.8,0.146,1
8127,Chauncey Billups,DET,2003,74,31.4,0.42100000000000004,0.392,3.7,3.9,0.9,0.2,16.2,PG,20.4,0.5820000000000001,4.6,0.204,1
8133,Bruce Bowen,SAS,2003,82,31.3,0.466,0.441,2.9,1.4,0.8,0.5,7.1,SF,9.1,0.563,0.2,0.096,1
8138,Elton Brand,LAC,2003,62,39.6,0.502,0.0,11.3,2.5,1.1,2.5,18.5,PF,21.7,0.5429999999999999,3.0,0.149,0
8146,P.J. Brown,NOH,2003,78,33.4,0.531,0.0,9.0,1.9,0.9,1.0,10.7,PF,17.6,0.5920000000000001,2.5,0.188,1
8150,Kobe Bryant*,LAL,2003,82,41.5,0.451,0.38299999999999995,6.9,5.9,2.2,0.8,30.0,SG,26.2,0.55,7.1,0.21,1
8154,Caron Butler,MIA,2003,78,36.6,0.41600000000000004,0.318,5.1,2.7,1.8,0.4,15.4,SF,15.1,0.502,0.5,0.086,0
8161,Vince Carter,TOR,2003,43,34.2,0.467,0.344,4.4,3.3,1.1,1.0,20.6,SG,21.9,0.532,4.5,0.136,0
8162,Sam Cassell,MIL,2003,78,34.6,0.47,0.36200000000000004,4.4,5.8,1.1,0.2,19.7,PG,22.3,0.565,2.7,0.171,1
8167,Doug Christie,SAC,2003,80,33.9,0.479,0.395,4.3,4.7,2.3,0.5,9.4,SG,15.0,0.59,3.2,0.157,1
8184,Antonio Davis,TOR,2003,53,35.7,0.40700000000000003,0.0,8.2,2.5,0.4,1.2,13.9,C,14.5,0.483,-1.9,0.055,0
8185,Baron Davis,NOH,2003,50,37.8,0.41600000000000004,0.35,3.7,6.4,1.8,0.4,17.1,PG,16.9,0.5,3.2,0.113,1
8189,Ricky Davis,CLE,2003,79,39.6,0.41,0.363,4.9,5.5,1.6,0.5,20.6,SG,16.1,0.485,-0.3,0.046,0
8202,Tim Duncan*,SAS,2003,81,39.3,0.513,0.273,12.9,3.9,0.7,2.9,23.3,PF,26.9,0.564,7.6,0.248,1
8210,Michael Finley,DAL,2003,69,38.3,0.425,0.37,5.8,3.0,1.1,0.3,19.3,SF,17.6,0.514,1.7,0.12300000000000001,1
8211,Derek Fisher,LAL,2003,82,34.5,0.43700000000000006,0.401,2.9,3.6,1.1,0.2,10.5,PG,11.9,0.52,-1.3,0.08800000000000001,1
8221,Steve Francis,HOU,2003,81,41.0,0.435,0.354,6.2,6.2,1.7,0.5,21.0,PG,20.6,0.541,3.8,0.16,0
8224,Kevin Garnett*,MIN,2003,82,40.5,0.502,0.282,13.4,6.0,1.4,1.6,23.0,PF,26.4,0.5529999999999999,8.4,0.225,1
8225,Pat Garrity,ORL,2003,81,31.9,0.419,0.396,3.8,1.5,0.8,0.2,10.7,PF,11.2,0.551,-1.0,0.091,1
8226,Pau Gasol,MEM,2003,82,36.0,0.51,0.1,8.8,2.8,0.4,1.8,19.0,PF,20.7,0.57,1.8,0.138,0
8234,Brian Grant,MIA,2003,82,32.2,0.509,0.0,10.2,1.3,0.8,0.6,10.3,C,15.6,0.552,-0.4,0.139,0
8242,Richard Hamilton,DET,2003,82,32.2,0.44299999999999995,0.26899999999999996,3.9,2.5,0.8,0.2,19.7,SG,18.7,0.531,0.4,0.132,1
8244,Anfernee Hardaway,PHO,2003,58,30.6,0.447,0.35600000000000004,4.4,4.1,1.1,0.4,10.6,SG,13.0,0.499,-0.1,0.062,1
8246,Matt Harpring,UTA,2003,78,32.8,0.511,0.413,6.6,1.7,0.9,0.2,17.6,SF,19.3,0.588,1.9,0.166,1
8248,Al Harrington,IND,2003,82,30.1,0.434,0.28300000000000003,6.2,1.5,0.9,0.4,12.2,SF,12.4,0.493,-2.8,0.075,1
8265,Allan Houston,NYK,2003,82,37.9,0.445,0.396,2.8,2.7,0.7,0.1,22.5,SG,17.7,0.563,1.0,0.111,0
8266,Juwan Howard,DEN,2003,77,35.5,0.45,0.5,7.6,3.0,1.0,0.4,18.4,PF,17.2,0.501,1.1,0.106,0
8267,Troy Hudson,MIN,2003,79,32.9,0.428,0.365,2.3,5.7,0.8,0.1,14.2,PG,15.2,0.531,-0.3,0.094,1
8269,Larry Hughes,WAS,2003,67,31.9,0.467,0.36700000000000005,4.6,3.1,1.3,0.4,12.8,PG,15.5,0.521,0.2,0.08199999999999999,0
8273,Zydrunas Ilgauskas,CLE,2003,81,30.0,0.441,0.0,7.5,1.6,0.7,1.9,17.2,C,19.4,0.516,-0.3,0.099,0
8274,Allen Iverson*,PHI,2003,82,42.5,0.414,0.27699999999999997,4.2,5.5,2.7,0.2,27.6,SG,21.2,0.5,3.5,0.127,1
8284,Antawn Jamison,GSW,2003,82,39.3,0.47,0.311,7.0,1.9,0.9,0.5,22.2,SF,19.0,0.542,0.7,0.126,0
8287,Richard Jefferson,NJN,2003,80,36.0,0.501,0.25,6.4,2.5,1.0,0.6,15.5,SF,16.6,0.563,1.5,0.16399999999999998,1
8295,Eddie Jones,MIA,2003,47,38.1,0.423,0.40700000000000003,4.8,3.7,1.4,0.7,18.5,SG,18.9,0.551,5.0,0.162,0
8299,Michael Jordan*,WAS,2003,82,37.0,0.445,0.29100000000000004,6.1,3.8,1.5,0.5,20.0,SF,19.3,0.491,1.7,0.099,0
8302,Jason Kidd*,NJN,2003,80,37.4,0.414,0.341,6.3,8.9,2.2,0.3,18.7,PG,22.2,0.526,6.6,0.182,1
8304,Kerry Kittles,NJN,2003,65,30.0,0.467,0.35600000000000004,3.9,2.6,1.6,0.5,13.0,SG,18.3,0.55,4.7,0.188,1
8312,Voshon Lenard,TOR,2003,63,30.6,0.402,0.365,3.4,2.3,0.9,0.3,14.3,SG,14.4,0.502,-1.0,0.06,0
8313,Rashard Lewis,SEA,2003,77,39.5,0.452,0.34600000000000003,6.5,1.7,1.3,0.5,18.1,SF,16.7,0.537,0.7,0.122,0
8322,Corey Maggette,LAC,2003,64,31.3,0.444,0.35,5.0,1.9,0.9,0.3,16.8,SG,17.4,0.564,0.4,0.11900000000000001,0
8324,Karl Malone*,UTA,2003,81,36.2,0.462,0.214,7.8,4.7,1.7,0.4,20.6,PF,21.7,0.534,4.2,0.182,1
8327,Stephon Marbury,PHO,2003,81,40.0,0.439,0.301,3.2,8.1,1.3,0.2,22.3,PG,20.1,0.52,2.9,0.142,1
8328,Shawn Marion,PHO,2003,81,41.6,0.452,0.387,9.5,2.4,2.3,1.2,21.2,SF,21.3,0.5379999999999999,5.6,0.18600000000000003,1
8331,Donyell Marshall,CHI,2003,78,30.5,0.45899999999999996,0.379,9.0,1.8,1.2,1.1,13.4,PF,18.4,0.513,1.3,0.122,0
8332,Kenyon Martin,NJN,2003,77,34.1,0.47,0.209,8.3,2.4,1.3,0.9,16.7,PF,16.9,0.511,1.0,0.129,1
8333,Jamal Mashburn,NOH,2003,82,40.5,0.42200000000000004,0.389,6.1,5.6,1.0,0.2,21.6,SF,18.0,0.507,2.2,0.13,1
8334,Anthony Mason,MIL,2003,65,32.6,0.486,0.0,6.4,3.2,0.5,0.2,7.2,C,11.3,0.524,-1.4,0.069,1
8335,Desmond Mason,TOT,2003,80,34.5,0.449,0.292,6.5,2.0,0.8,0.4,14.3,SF,15.2,0.502,-1.4,0.09,0
8341,Tracy McGrady*,ORL,2003,75,39.4,0.457,0.386,6.5,5.5,1.7,0.8,32.1,SG,30.3,0.564,10.5,0.262,1
8347,Darius Miles,CLE,2003,67,30.0,0.41,0.0,5.4,2.6,1.0,1.0,9.2,SF,9.7,0.435,-3.7,-0.032,0
8348,Andre Miller,LAC,2003,80,36.4,0.406,0.213,4.0,6.7,1.2,0.1,13.6,PG,15.2,0.495,-1.1,0.076,0
8349,Brad Miller,IND,2003,73,31.1,0.493,0.313,8.3,2.6,0.9,0.6,13.1,C,19.3,0.579,3.0,0.20199999999999999,1
8350,Mike Miller,TOT,2003,65,33.6,0.434,0.363,5.2,2.6,0.6,0.3,15.6,SF,14.7,0.537,-0.2,0.087,0
8351,Reggie Miller*,IND,2003,70,30.2,0.441,0.355,2.5,2.4,0.9,0.1,12.6,SG,15.9,0.597,2.3,0.168,1
8354,Cuttino Mobley,HOU,2003,73,41.7,0.434,0.35200000000000004,4.2,2.8,1.3,0.5,17.5,SG,14.7,0.537,0.2,0.109,0
8359,Troy Murphy,GSW,2003,79,31.8,0.451,0.214,10.2,1.3,0.8,0.4,11.7,PF,15.9,0.526,-0.7,0.122,0
8367,Steve Nash*,DAL,2003,82,33.1,0.465,0.413,2.9,7.3,1.0,0.1,17.7,PG,22.6,0.5760000000000001,4.6,0.20600000000000002,1
8368,Rasho Nesterović,MIN,2003,77,30.4,0.525,0.0,6.5,1.5,0.5,1.5,11.2,C,14.7,0.536,-0.1,0.107,1
8371,Dirk Nowitzki,DAL,2003,80,39.0,0.46299999999999997,0.379,9.9,3.0,1.4,1.0,25.1,PF,25.6,0.581,7.2,0.249,1
8372,Jermaine O'Neal,IND,2003,77,37.2,0.484,0.33299999999999996,10.3,2.0,0.9,2.3,20.8,PF,21.4,0.539,2.9,0.177,1
8373,Shaquille O'Neal*,LAL,2003,67,37.8,0.574,0.0,11.1,3.1,0.6,2.4,27.5,C,29.5,0.602,6.5,0.25,1
8375,Lamar Odom,LAC,2003,49,34.3,0.439,0.326,6.7,3.6,0.9,0.8,14.6,SF,14.6,0.519,-0.3,0.062,0
8379,Michael Olowokandi,LAC,2003,36,38.0,0.42700000000000005,0.0,9.1,1.3,0.5,2.2,12.3,C,10.5,0.457,-3.1,-0.006,0
8389,Tony Parker,SAS,2003,82,33.8,0.46399999999999997,0.337,2.6,5.3,0.9,0.0,15.5,PG,16.5,0.542,0.5,0.134,1
8392,Gary Payton*,TOT,2003,80,40.1,0.45399999999999996,0.297,4.2,8.3,1.7,0.3,20.4,PG,21.1,0.504,3.1,0.136,0
8395,Morris Peterson,TOR,2003,82,36.0,0.392,0.337,4.4,2.3,1.1,0.4,14.1,SF,12.6,0.488,-1.8,0.052000000000000005,0
8397,Paul Pierce,BOS,2003,79,39.2,0.41600000000000004,0.302,7.3,4.4,1.8,0.8,25.9,SG,22.7,0.532,4.9,0.157,1
8400,James Posey,TOT,2003,83,30.3,0.41100000000000003,0.306,5.1,2.2,1.3,0.2,10.8,SF,13.5,0.519,0.6,0.10400000000000001,0
8408,Theo Ratliff,ATL,2003,81,31.1,0.46399999999999997,0.0,7.5,0.9,0.7,3.2,8.7,C,13.8,0.512,-0.7,0.077,0
8414,Jason Richardson,GSW,2003,82,32.9,0.41,0.368,4.6,3.0,1.1,0.3,15.6,SG,14.8,0.501,-0.5,0.066,0
8417,Clifford Robinson,DET,2003,81,34.9,0.39799999999999996,0.336,3.9,3.3,1.1,1.1,12.2,PF,12.4,0.47700000000000004,0.0,0.075,1
8420,Glenn Robinson,ATL,2003,69,37.6,0.43200000000000005,0.342,6.6,3.0,1.3,0.4,20.8,SF,16.7,0.519,-0.8,0.055,0
8423,Jalen Rose,CHI,2003,82,40.9,0.406,0.37,4.3,4.8,0.9,0.3,22.1,SF,14.9,0.508,-1.2,0.052000000000000005,0
8447,Eric Snow,PHI,2003,82,37.9,0.452,0.21899999999999997,3.7,6.6,1.6,0.1,12.9,PG,15.6,0.546,0.7,0.13,1
8448,Latrell Sprewell,NYK,2003,74,38.6,0.40299999999999997,0.37200000000000005,3.9,4.5,1.4,0.3,16.4,SF,14.3,0.49700000000000005,0.1,0.054000000000000006,0
8449,Jerry Stackhouse,WAS,2003,70,39.2,0.409,0.29,3.7,4.5,0.9,0.4,21.5,SG,18.7,0.528,1.3,0.114,0
8454,Peja Stojaković,SAC,2003,72,34.0,0.48100000000000004,0.382,5.5,2.0,1.0,0.1,19.2,SF,19.6,0.6,3.5,0.19899999999999998,1
8456,Amar'e Stoudemire,PHO,2003,82,31.3,0.47200000000000003,0.2,8.8,1.0,0.8,1.1,13.5,PF,16.2,0.53,-1.3,0.11599999999999999,1
8463,Wally Szczerbiak,MIN,2003,52,35.3,0.48100000000000004,0.42100000000000004,4.6,2.6,0.8,0.4,17.6,SF,17.3,0.5670000000000001,0.9,0.135,1
8465,Jason Terry,ATL,2003,81,38.0,0.428,0.371,3.4,7.4,1.6,0.2,17.2,PG,18.2,0.5489999999999999,1.8,0.11599999999999999,0
8467,Kenny Thomas,TOT,2003,66,30.0,0.465,0.0,8.0,1.7,0.9,0.4,10.1,PF,14.9,0.517,-0.7,0.111,0
8468,Kurt Thomas,NYK,2003,81,31.8,0.483,0.667,7.9,2.0,1.0,1.2,14.0,C,16.7,0.511,0.2,0.1,0
8470,Jamaal Tinsley,IND,2003,73,30.6,0.396,0.27699999999999997,3.6,7.5,1.7,0.2,7.8,PG,13.4,0.46799999999999997,0.0,0.079,1
8480,Keith Van Horn,PHI,2003,74,31.6,0.48200000000000004,0.369,7.1,1.3,0.9,0.4,15.9,PF,17.3,0.556,0.3,0.133,1
8484,Antoine Walker,BOS,2003,78,41.5,0.38799999999999996,0.32299999999999995,7.2,4.8,1.5,0.4,20.1,PF,14.6,0.467,-0.5,0.039,1
8486,Ben Wallace,DET,2003,73,39.4,0.48100000000000004,0.16699999999999998,15.4,1.6,1.4,3.2,6.9,C,17.2,0.486,3.9,0.17600000000000002,1
8488,Rasheed Wallace,POR,2003,74,36.3,0.47100000000000003,0.358,7.4,2.1,0.9,1.0,18.1,PF,18.5,0.552,2.5,0.151,1
8492,Chris Webber,SAC,2003,67,39.1,0.461,0.23800000000000002,10.5,5.4,1.6,1.3,23.0,PF,20.9,0.485,3.5,0.127,1
8493,Bonzi Wells,POR,2003,75,31.9,0.441,0.292,5.3,3.3,1.6,0.2,15.2,SG,15.7,0.505,-0.2,0.08,1
8495,David Wesley,NOH,2003,73,37.1,0.433,0.424,2.4,3.4,1.5,0.1,16.7,SG,15.1,0.5329999999999999,1.1,0.124,1
8502,Alvin Williams,TOR,2003,78,33.8,0.43799999999999994,0.32899999999999996,3.1,5.3,1.4,0.3,13.2,PG,16.7,0.508,0.4,0.10099999999999999,0
8506,Jason Williams,MEM,2003,76,31.7,0.38799999999999996,0.354,2.8,8.3,1.2,0.1,12.1,PG,17.1,0.501,1.2,0.094,0
8508,Jerome Williams,TOR,2003,71,33.0,0.499,0.16699999999999998,9.2,1.3,1.6,0.4,9.7,PF,15.6,0.525,-0.3,0.11,0
8518,Metta World Peace,IND,2003,69,33.6,0.428,0.336,5.2,2.9,2.3,0.7,15.5,SF,17.6,0.529,3.2,0.15,1
8523,Shareef Abdur-Rahim,ATL,2002,77,38.7,0.461,0.3,9.0,3.1,1.3,1.1,21.2,PF,19.8,0.536,1.7,0.11599999999999999,0
8527,Ray Allen*,MIL,2002,69,36.6,0.462,0.434,4.5,3.9,1.3,0.3,21.8,SG,21.6,0.598,4.9,0.16899999999999998,0
8532,Kenny Anderson,BOS,2002,76,32.0,0.436,0.273,3.6,5.3,1.9,0.1,9.6,PG,13.6,0.47200000000000003,-0.4,0.10300000000000001,1
8538,Darrell Armstrong,ORL,2002,82,33.3,0.419,0.349,3.9,5.5,1.9,0.1,12.4,PG,16.7,0.5529999999999999,2.4,0.134,1
8545,Vin Baker,SEA,2002,55,31.1,0.485,0.125,6.4,1.3,0.4,0.7,14.1,C,14.1,0.517,-3.7,0.061,1
8548,Brent Barry,SEA,2002,81,37.5,0.508,0.424,5.4,5.3,1.8,0.5,14.4,SG,19.3,0.652,5.5,0.191,1
8552,Shane Battier,MEM,2002,78,39.7,0.429,0.373,5.4,2.8,1.6,1.0,14.4,SF,13.9,0.518,0.5,0.07400000000000001,0
8557,Mike Bibby,SAC,2002,80,33.2,0.45299999999999996,0.37,2.8,5.0,1.1,0.2,13.7,PG,14.9,0.513,0.4,0.113,1
8571,Elton Brand,LAC,2002,80,37.8,0.527,0.0,11.6,2.4,1.0,2.0,18.2,PF,23.6,0.586,4.3,0.21600000000000003,0
8572,Terrell Brandon,MIN,2002,32,30.1,0.425,0.174,2.9,8.3,1.6,0.2,12.4,PG,21.2,0.494,5.0,0.18600000000000003,1
8581,P.J. Brown,CHH,2002,80,32.0,0.474,0.0,9.8,1.3,0.7,1.0,8.4,C,15.1,0.545,0.3,0.154,1
8585,Kobe Bryant*,LAL,2002,80,38.3,0.469,0.25,5.5,5.5,1.5,0.4,25.2,SG,23.2,0.544,4.6,0.19899999999999998,1
8593,Marcus Camby,NYK,2002,29,34.7,0.44799999999999995,0.0,11.1,1.1,1.2,1.7,11.1,C,15.1,0.483,0.4,0.102,0
8597,Vince Carter,TOR,2002,60,39.8,0.428,0.387,5.2,4.0,1.6,0.7,24.7,SG,20.5,0.515,4.4,0.14,1
8598,Sam Cassell,MIL,2002,74,35.2,0.46299999999999997,0.348,4.2,6.7,1.2,0.2,19.7,PG,21.3,0.545,2.4,0.158,0
8603,Doug Christie,SAC,2002,81,34.5,0.46,0.35200000000000004,4.6,4.2,2.0,0.3,12.0,SG,15.2,0.578,2.4,0.14800000000000002,1
8607,Derrick Coleman,PHI,2002,58,35.9,0.45,0.337,8.8,1.7,0.7,0.9,15.1,PF,16.2,0.524,0.9,0.135,1
8624,Antonio Davis,TOR,2002,77,38.7,0.426,0.0,9.6,2.0,0.7,1.1,14.5,PF,14.8,0.49700000000000005,-0.9,0.105,1
8625,Baron Davis,CHH,2002,82,40.5,0.41700000000000004,0.35600000000000004,4.3,8.5,2.1,0.6,18.1,PG,18.2,0.498,3.8,0.11800000000000001,1
8626,Dale Davis,POR,2002,78,31.4,0.51,0.0,8.8,1.2,0.8,1.1,9.5,C,16.6,0.551,1.1,0.168,1
8636,Vlade Divac*,SAC,2002,80,30.3,0.47200000000000003,0.231,8.4,3.7,1.0,1.2,11.1,C,17.0,0.513,2.8,0.145,1
8642,Tim Duncan*,SAS,2002,82,40.6,0.508,0.1,12.7,3.7,0.7,2.5,25.5,PF,27.0,0.5760000000000001,7.6,0.257,1
8650,Michael Finley,DAL,2002,69,39.9,0.46299999999999997,0.33899999999999997,5.2,3.3,0.9,0.4,20.6,SF,17.6,0.532,1.1,0.11,1
8663,Steve Francis,HOU,2002,57,41.1,0.41700000000000004,0.324,7.0,6.4,1.2,0.4,21.6,PG,19.1,0.517,1.7,0.091,0
8665,Kevin Garnett*,MIN,2002,81,39.2,0.47,0.319,12.1,5.2,1.2,1.6,21.2,PF,23.8,0.536,6.8,0.19399999999999998,1
8667,Pat Garrity,ORL,2002,80,30.1,0.426,0.42700000000000005,4.2,1.2,0.8,0.4,11.1,PF,12.3,0.5529999999999999,-0.6,0.10099999999999999,1
8668,Pau Gasol,MEM,2002,82,36.7,0.518,0.2,8.9,2.7,0.5,2.1,17.6,PF,19.5,0.5660000000000001,1.7,0.121,0
8676,Brian Grant,MIA,2002,72,31.3,0.469,0.0,8.0,1.9,0.7,0.4,9.3,PF,12.7,0.508,-1.1,0.10300000000000001,0
8683,Richard Hamilton,WAS,2002,63,35.0,0.435,0.381,3.4,2.7,0.6,0.2,20.0,SG,16.9,0.511,-0.9,0.087,0
8686,Anfernee Hardaway,PHO,2002,80,30.8,0.418,0.27699999999999997,4.4,4.1,1.5,0.4,12.0,SG,13.9,0.47200000000000003,-0.4,0.055999999999999994,0
8688,Matt Harpring,PHI,2002,81,31.4,0.461,0.304,7.1,1.3,0.9,0.1,11.8,SF,14.1,0.512,-0.8,0.115,1
8701,Tyrone Hill,CLE,2002,26,31.2,0.39,0.0,10.5,0.9,0.7,0.5,8.0,PF,10.1,0.46,-4.9,0.036000000000000004,0
8705,Allan Houston,NYK,2002,77,37.8,0.43700000000000006,0.39299999999999996,3.3,2.5,0.7,0.1,20.4,SG,15.2,0.54,-0.1,0.077,0
8706,Juwan Howard,TOT,2002,81,32.5,0.46,0.0,7.6,2.1,0.6,0.6,14.6,PF,15.8,0.513,-1.3,0.09,0
8712,Allen Iverson*,PHI,2002,60,43.7,0.39799999999999996,0.29100000000000004,4.5,5.5,2.8,0.2,31.4,SG,21.9,0.489,4.8,0.126,1
8716,Jim Jackson,MIA,2002,55,33.2,0.442,0.469,5.3,2.5,0.8,0.3,10.7,SF,11.3,0.511,-1.0,0.073,0
8723,Antawn Jamison,GSW,2002,82,37.0,0.447,0.324,6.8,2.0,0.9,0.5,19.7,SF,17.1,0.516,0.2,0.10099999999999999,0
8733,Eddie Jones,MIA,2002,81,39.0,0.43200000000000005,0.39,4.7,3.2,1.4,1.0,18.3,SG,17.5,0.546,3.9,0.16,0
8736,Michael Jordan*,WAS,2002,60,34.9,0.41600000000000004,0.18899999999999997,5.7,5.2,1.4,0.4,22.9,SF,20.7,0.46799999999999997,3.1,0.075,0
8739,Jason Kidd*,NJN,2002,82,37.3,0.391,0.321,7.3,9.9,2.1,0.2,14.7,PG,19.1,0.484,4.5,0.14,1
8741,Kerry Kittles,NJN,2002,82,31.7,0.466,0.405,3.4,2.6,1.6,0.4,13.4,SG,16.1,0.542,2.6,0.141,1
8746,Raef LaFrentz,TOT,2002,78,31.5,0.45799999999999996,0.38799999999999996,7.4,1.1,0.7,2.7,13.5,C,17.9,0.5329999999999999,1.8,0.125,0
8752,Rashard Lewis,SEA,2002,71,36.4,0.46799999999999997,0.389,7.0,1.7,1.5,0.6,16.8,SF,18.5,0.564,3.0,0.16,1
8765,Karl Malone*,UTA,2002,80,38.0,0.45399999999999996,0.36,8.6,4.3,1.9,0.7,22.4,PF,21.1,0.532,3.7,0.155,1
8767,Stephon Marbury,PHO,2002,82,38.9,0.442,0.28600000000000003,3.2,8.1,0.9,0.2,20.4,PG,18.1,0.519,1.2,0.107,0
8768,Shawn Marion,PHO,2002,81,38.4,0.469,0.39299999999999996,9.9,2.0,1.8,1.1,19.1,SF,19.8,0.518,3.1,0.151,0
8771,Donyell Marshall,UTA,2002,58,30.2,0.519,0.31,7.6,1.7,0.9,1.2,14.8,SF,19.2,0.565,1.7,0.138,1
8773,Kenyon Martin,NJN,2002,73,34.3,0.46299999999999997,0.22399999999999998,5.3,2.6,1.2,1.7,14.9,PF,14.5,0.503,0.4,0.09300000000000001,1
8774,Jamal Mashburn,CHH,2002,40,40.0,0.40700000000000003,0.366,6.1,4.3,1.1,0.2,21.5,SF,16.9,0.505,1.1,0.10099999999999999,1
8775,Anthony Mason,MIL,2002,82,38.3,0.505,1.0,7.9,4.2,0.7,0.3,9.6,PF,12.9,0.544,-0.6,0.09699999999999999,0
8776,Desmond Mason,SEA,2002,75,32.3,0.46399999999999997,0.271,4.7,1.4,0.9,0.4,12.4,SF,13.4,0.5329999999999999,-1.7,0.09300000000000001,1
8783,Tracy McGrady*,ORL,2002,76,38.3,0.451,0.364,7.9,5.3,1.6,1.0,25.6,SG,25.1,0.532,6.8,0.18899999999999997,1
8784,Jeff McInnis,LAC,2002,81,37.4,0.413,0.321,2.6,6.2,0.8,0.1,14.6,PG,13.8,0.486,-1.6,0.081,0
8786,Aaron McKie,PHI,2002,48,30.6,0.449,0.39799999999999996,4.0,3.7,1.2,0.3,12.2,SG,15.8,0.54,2.7,0.128,1
8788,Ron Mercer,TOT,2002,53,32.4,0.397,0.29,3.4,2.4,0.6,0.2,13.9,SG,10.2,0.439,-4.6,-0.032,0
8791,Andre Miller,CLE,2002,81,37.3,0.45399999999999996,0.253,4.7,10.9,1.6,0.4,16.5,PG,21.8,0.5379999999999999,3.9,0.163,0
